composition,Tc_exp,contains_re
Sr2FeMoO6-δ,410.0,False
Sr2FeNbO6,727.0,False
Sr2FeReO6,400.5,False
Sr2FeUO6,150.0,False
Sr2FeVO6,733.0,False
Sr2Ir0.1Ti0.9O4,250.0,False
Sr2Ir0.2Ti0.8O4,250.0,False
Sr2Ir0.3Ti0.7O4,250.0,False
Sr2Ir0.4Ti0.6O4,250.0,False
Sr2Ir0.5Ti0.5O4,250.0,False
Sr2Ir0.6Ti0.4O4,250.0,False
Sr2Ir0.7Ti0.3O4,250.0,False
Sr2Ir0.8Ti0.2O4,250.0,False
Sr2Ir0.9Ti0.1O4,250.0,False
Sr2IrO4,250.0,False
Sr2LaMn1.5Fe0.5O7,35.0,True
Sr2LaMnFeO7,20.0,True
Sr2MnReO6,120.0,False
Sr2MnWO6,40.0,False
Sr2Ni2Fe12O22,698.0,False
Sr2NiMnFe10(TiCo)1O22,820.0,False
Sr2NiMnFe10.5(TiCo)0.75O22,845.0,False
Sr2NiMnFe11(TiCo)0.5O22,893.0,False
Sr2NiMnFe11.5(TiCo)0.25O22,852.0,False
Sr2NiMnFe12O22,908.0,False
Sr2NiMnFe9.5(TiCo)1.25O22,870.0,False
Sr2TiMnO6,44.8,False
Sr3Co2Fe24O41,700.0,False
Sr3Fe2WO9,373.0,False
Sr3FeCoO6.94,270.0,False
Sr3OsO6,1060.0,False
Sr3Ru2O7,70.0,False
Sr3Sb2CuO9,30.0,False
Sr4Ru3O10,105.0,False
Sr6(Co0.8Fe0.2)5O15,195.0,False
Sr6Co5O15,770.0,False
SrB6,800.0,False
SrBaFeMoO6,365.0,False
SrCaCrSbO6,7.0,False
SrCo0.1Mg0.0125Fe11.8875O19,750.0,False
SrCo0.2Mg0.025Fe11.775O19,750.0,False
SrCo0.3Mg0.0375Fe11.6625O19,750.0,False
SrCo0.75Sc0.25O3-δ,160.0,True
SrCo0.95Sc0.05O3-δ,160.0,True
SrCo0.95V0.05O3-δ,359.0,False
SrCo0.9Sc0.1O3-δ,160.0,True
SrCo0.9V0.1O3-δ,364.0,False
SrCo3(P2O7)2,6.4,False
SrCoO2.5/LaCoO3/SrTiO3,80.0,True
SrCoO2.72,150.0,False
SrCoO2.75,230.0,False
SrCoO2.835,163.0,False
SrCoO2.90,175.0,False
SrCoO3,266.0,False
SrCoO3-δ,200.0,False
SrF(Zn0.70Mn0.15Cu0.15)Sb,20.0,False
SrF(Zn0.80Mn0.10Cu0.10)Sb,40.0,False
SrF(Zn0.90Mn0.05Cu0.05)Sb,27.0,False
SrF(Zn0.95Mn0.025Cu0.025)Sb,12.0,False
SrFe0.5Co0.5O2.67,115.0,False
SrFe0.5Co0.5O2.86,100.0,False
SrFe0.5Co0.5O2.88,330.0,False
SrFe0.5Co0.5O3,330.0,False
SrFe0.8Co0.2O2.94,100.0,False
SrFe10.2Sc1.8O19,500.0,True
SrFe10Al2Co0.5O19,922.15,False
SrFe10Al2Co1.5O19,877.65,False
SrFe10Al2Co1O19,912.35,False
SrFe10Al2Co2O19,853.55,False
SrFe10Al2O19,621.0,False
SrFe10In2O19,592.0,False
SrFe11.2Co0.8O19,737.0,False
SrFe11.5Al0.5O19,704.15,False
SrFe11.5Cr0.5O19,788.15,False
SrFe11.5Cu0.5O19,728.15,False
SrFe11.5In0.5O19,665.0,False
SrFe11.5Mn0.5O19,699.15,False
SrFe11.6Co0.4O19,737.0,False
SrFe11.6Cu0.4O19,728.35,False
SrFe11.6In0.4O19,680.0,False
SrFe11.7Cu0.3O19,728.15,False
SrFe11.7In0.3O19,695.0,False
SrFe11.8Co0.2O19,737.0,False
SrFe11.8Cu0.2O19,729.25,False
SrFe11.8In0.2O19,710.0,False
SrFe11.9Co0.1O19,737.0,False
SrFe11.9Cu0.1O19,730.85,False
SrFe11.9In0.1O19,697.5,False
SrFe11Al1Co0.5O19,1020.15,False
SrFe11Al1Co1.5O19,991.15,False
SrFe11Al1Co1O19,993.55,False
SrFe11Al1Co2O19,983.15,False
SrFe11Co1O19,737.0,False
SrFe11In1O19,610.0,False
SrFe12O19,735.0,False
SrFe18O27,823.15,False
SrFe3(PO4)3,42.0,False
SrFe4Sb12,0.35,False
SrFe8Al4Co0.5O19,813.75,False
SrFe8Al4Co1.5O19,789.85,False
SrFe8Al4Co1O19,800.15,False
SrFe8Al4Co2O19,767.65,False
SrFe8Al4O19,614.0,False
SrFe9Al3Co0.5O19,906.45,False
SrFe9Al3Co1.5O19,813.15,False
SrFe9Al3Co1O19,832.25,False
SrFe9Al3Co2O19,799.55,False
SrGa5In0.8Fe6.2O19,429.15,False
SrIrO3,60.0,False
SrLa2FeNiSbO9,350.0,True
SrLaMnRuO6,225.0,True
SrMgF4:Sm2+,450.0,True
SrMn0.5Ir0.5O3,110.0,False
SrNi1.4Mn0.6V2O8,99.3,False
SrNi1.7Mn0.3V2O8,93.8,False
SrNi1.85Mn0.15V2O8,93.3,False
SrNi1.95Mn0.05V2O8,96.0,False
SrOs4Sb12,0.35,False
SrO·6Fe2O3,733.0,False
SrRu0.3Ti0.7O3,163.11,False
SrRu0.5Ti0.5O3,163.03,False
SrRu0.6Ti0.4O3,163.09,False
SrRu0.7Ti0.3O3,163.03,False
SrRu0.8Cu0.2O3,65.0,False
SrRu0.8Mn0.2O3,63.0,False
SrRu0.90Fe0.10O2.98,100.0,False
SrRu0.95Fe0.05O2.99,125.0,False
SrRu0.9Cu0.1O3,100.0,False
SrRu0.9Ti0.1O3,163.28,False
SrRu4Sb12,0.35,False
SrRuO3,160.0,False
SrZB,99.0,False
SrZB(0.1)Cu,99.0,False
SrZB(0.3)Cu,99.0,False
SrZB(0.5)Cu,99.0,False
SrZB(0.7)Cu,99.0,False
TDAE-C60,16.0,False
Ta1,0.0,False
Tb,220.75,True
Tb(CF3SO3)3·9H2O,0.24,True
Tb(Co0.667Ga0.333)2,95.0,True
Tb(Co0.94Fe0.06)2,304.0,True
Tb(Mn0.35Fe0.65)2,430.0,True
Tb(Mn0.5Fe0.5)2,320.0,True
Tb(Mn0.5Fe0.5)6Sn6,408.45,True
Tb(Mn0.65Fe0.35)2,220.0,True
Tb(Mn0.92Fe0.08)6Sn6,442.35,True
Tb-doped ZnO,300.0,True
Tb/Co,219.5,True
Tb0.0025Gd0.9975Al2,170.0,True
Tb0.02Gd0.98Al2,170.0,True
Tb0.05Gd0.95Al2,170.0,True
Tb0.0Gd1.0Fe3,721.0,True
Tb0.1(Pr0.5Nd0.5)0.9Fe1.93,541.0,True
Tb0.1Gd0.9Fe3,731.0,True
Tb0.1Gd0.9Mn6Sn6,438.0,True
Tb0.1Pr0.9(Fe0.4Co0.6)1.93,390.0,True
Tb0.1Y0.9,52.0,True
Tb0.23Zr0.77Ni2,35.0,True
Tb0.25Dy0.75Ni2,24.15,True
Tb0.25Er0.75Ni2,13.6,True
Tb0.25Er0.75Ti0.85Mo0.15Ge,131.0,True
Tb0.25Ho0.75N,25.88,True
Tb0.25Ho0.75Ni2,18.6,True
Tb0.25Nd0.30Sr0.45MnO3,76.0,True
Tb0.29(Dy0.7Pr0.3)0.71Fe1.97,616.0,True
Tb0.29(Dy0.9Pr0.1)0.71Fe1.97,620.0,True
Tb0.29(Dy1−xPrx)0.71Fe1.97,630.0,True
Tb0.2Dy0.3Gd0.5Co1.9Al0.1,315.0,True
Tb0.2Dy0.3Gd0.5Co2,315.0,True
Tb0.2Dy0.4Gd0.4Co1.9Al0.1,285.0,True
Tb0.2Dy0.4Gd0.4Co2,285.0,True
Tb0.2Dy0.5Gd0.3Co2,270.0,True
Tb0.2Dy0.7Nd0.1(Fe0.8Co0.2)1.93,685.0,True
Tb0.2Gd0.8,275.0,True
Tb0.2Gd0.8Fe3,721.0,True
Tb0.2Gd0.8Mn6Sn6,437.0,True
Tb0.2La0.8Ni2,8.0,True
Tb0.2Nd0.8(Fe0.8Co0.2)1.9,613.0,True
Tb0.2Y0.8Co2,38.0,True
Tb0.2Y0.8Fe2,570.0,True
Tb0.2Y0.8Mn6Sn6,353.0,True
Tb0.31Co0.69,520.0,True
Tb0.33Y0.67Fe2,596.0,True
Tb0.36Dy0.64(Fe0.80Co0.20)2,706.45,True
Tb0.36Dy0.64(Fe0.80Mn0.20)2,531.45,True
Tb0.36Dy0.64(Fe0.85Co0.15)2,694.65,True
Tb0.36Dy0.64(Fe0.85Mn0.15)2,570.85,True
Tb0.36Dy0.64(Fe0.8Co0.2)2,706.45,True
Tb0.36Dy0.64(Fe0.90Co0.10)2,689.85,True
Tb0.36Dy0.64(Fe0.90Mn0.10)2,592.35,True
Tb0.36Dy0.64(Fe0.9Co0.1)2,689.85,True
Tb0.36Dy0.64Fe2,661.95,True
Tb0.3Dy0.35Ho0.35Co1.75Al0.25,155.0,True
Tb0.3Dy0.35Ho0.35Co1.75Fe0.25,351.0,True
Tb0.3Dy0.35Ho0.35Co1.75Fe0.25H3.2,68.0,True
Tb0.3Dy0.35Ho0.35Co2,146.0,True
Tb0.3Dy0.6Nd0.1(Fe0.8Co0.2)1.93,689.0,True
Tb0.3Dy0.7Fe0.45Co0.55,723.15,True
Tb0.3Dy0.7Fe0.4Co0.6,723.15,True
Tb0.3Dy0.7Fe0.6Co0.4,723.15,True
Tb0.3Dy0.7Fe0.9Co0.1,723.15,True
Tb0.3Dy0.7Fe1.95,655.65,True
Tb0.3Dy0.7Fe2,363.15,True
Tb0.3La0.7Ni2,13.0,True
Tb0.3Mn20.9O78.8,87.5,True
Tb0.3Pr0.7(Fe0.4Co0.6)1.93,390.0,True
Tb0.3Y0.7Co2,67.0,True
Tb0.3Y0.7Ni2B2C,1.26,True
Tb0.4(Pr0.5Nd0.5)0.6Fe1.93,598.0,True
Tb0.45Y0.55Fe2,610.0,True
Tb0.47Au0.53,4.2,True
Tb0.4Co0.6,300.0,True
Tb0.4Dy0.3Ho0.3Co1.75Al0.25,182.0,True
Tb0.4Dy0.3Ho0.3Co1.75Fe0.25,366.0,True
Tb0.4Dy0.3Ho0.3Co2,158.0,True
Tb0.4Dy0.5Nd0.1(Fe0.8Co0.2)1.93,693.0,True
Tb0.4Gd0.6Fe3,699.0,True
Tb0.4Gd0.6Mn6Sn6,432.0,True
Tb0.4La0.6Ni2,18.0,True
Tb0.4Y0.6Co2,98.0,True
Tb0.4Y0.6Mn6Sn6,380.0,True
Tb0.503Cu0.497,23.0,True
Tb0.5Dy0.25Ho0.25Co1.75Al0.25,181.0,True
Tb0.5Dy0.25Ho0.25Co1.75Fe0.25,360.0,True
Tb0.5Dy0.25Ho0.25Co2,169.0,True
Tb0.5Dy0.4Nd0.1(Fe0.8Co0.2)1.93,697.0,True
Tb0.5Dy0.5Ni2,28.6,True
Tb0.5Er0.5Ni2,21.0,True
Tb0.5Er0.5Ti0.85Mo0.15Ge,194.0,True
Tb0.5Gd0.5Fe3,695.0,True
Tb0.5Ho0.5N,31.15,True
Tb0.5Ho0.5Ni2,25.6,True
Tb0.5La0.5Ni2,24.0,True
Tb0.5Y0.5Co2,128.0,True
Tb0.63Y0.37,176.0,True
Tb0.6Dy0.3Nd0.1(Fe0.8Co0.2)1.93,701.0,True
Tb0.6Gd0.4Fe3,687.0,True
Tb0.6Gd0.4Mn6Sn6,428.0,True
Tb0.6Y0.4Co2,154.0,True
Tb0.6Y0.4CoC2,18.0,True
Tb0.6Y0.4Mn6Sn6,397.0,True
Tb0.75Dy0.25Ni2,32.599999999999994,True
Tb0.75Er0.25Ni2,29.0,True
Tb0.75Er0.25Ti0.85Mo0.15Ge,242.0,True
Tb0.75Ho0.25N,37.45,True
Tb0.75Ho0.25Ni2,31.1,True
Tb0.75Y0.25Co3B2,150.0,True
Tb0.7La0.3Ni2,29.0,True
Tb0.7Pr0.3Fe1.93B0.15,703.0,True
Tb0.7Y0.3Co2,176.0,True
Tb0.865Y0.135,205.0,True
Tb0.8Er0.2Mn6Sn6,417.0,True
Tb0.8Gd0.2Fe3,667.0,True
Tb0.8Gd0.2Mn6Sn6,423.0,True
Tb0.8La0.2Ni2,32.0,True
Tb0.8Lu0.2Mn6Sn6,419.0,True
Tb0.8Nd0.2Mn6Ge6,450.0,True
Tb0.8Tm0.2Mn6Sn6,420.0,True
Tb0.8Y0.2Co2,197.0,True
Tb0.8Y0.2Fe2,670.0,True
Tb0.8Y0.2Mn6Sn6,408.0,True
Tb0.95Y0.05NiAl,47.0,True
Tb0.9Dy0.1BaCo2O5.5,284.0,True
Tb0.9Gd0.1Mn6Sn6,422.0,True
Tb0.9Y0.1Co2,217.0,True
Tb0.9Y0.1Mn6Sn6,412.0,True
Tb1+εFe4B4,16.0,True
Tb1.0Gd0.0Fe3,655.0,True
Tb1.0Y0.0Co2,227.0,True
Tb117Co59Sn111,38.0,True
Tb11Ge8In2,96.0,True
Tb11Ni4In9,112.0,True
Tb12Co7,92.0,True
Tb15B4C14,145.0,True
Tb15Si9C,135.0,True
"Tb2(Fe,Si)17",517.0,True
Tb2.1Co14Si3,623.0,True
Tb2.1Co15Si2,808.0,True
Tb2.1Co16Si1,1023.0,True
Tb2.1Co17,1100.0,True
Tb20Fe80,393.15,True
Tb21Fe79,403.0,True
Tb22Fe69Co9,473.15,True
Tb25.4(Fe80Co20)74.6,503.15,True
Tb26Co6Ga11,76.0,True
Tb26Co8Ga9,74.0,True
Tb26Co9.4Ga7.6,71.0,True
Tb26Ni8Ga9,82.0,True
Tb28.2Co71.8,403.15,True
Tb2Co1.8Cu0.2Al,80.0,True
Tb2Co1.8Ni0.2Al,84.0,True
Tb2Co12P7,150.0,True
Tb2Co13.2Ga3.8,635.0,True
Tb2Co14.15Ga2.85,840.0,True
Tb2Co14B,1034.0,True
Tb2Co15.1Ga1.9,987.0,True
Tb2Co17,1100.0,True
Tb2Co2Al,98.0,True
Tb2Co2Al0.5Ga0.5,92.0,True
Tb2Co2Ga,98.0,True
Tb2Co2GaH6.2,62.0,True
Tb2Co7 (h),720.0,True
Tb2Co7 (r),720.0,True
Tb2Co8.45Ga8.55,16.0,True
Tb2CoAl3,47.0,True
Tb2CoGa3,33.0,True
Tb2CoSi2,191.5,True
Tb2Cu2Cd,87.0,True
Tb2Cu2In,81.0,True
Tb2Dy4Mn0.25Fe0.75Sb2,238.0,True
Tb2Fe12Co2B,752.0,True
Tb2Fe13.86Al3.14,475.0,True
Tb2Fe14B,620.0,True
Tb2Fe14BH4.4,657.0,True
Tb2Fe14C,585.0,True
Tb2Fe17,410.0,True
Tb2Fe17C,537.0,True
Tb2Fe17C1.0,537.0,True
Tb2Fe17C1.5,540.0,True
Tb2Fe17C2,680.0,True
Tb2Fe17CNy,763.0,True
Tb2Fe17Cy,680.0,True
Tb2Fe17H2.5,559.0,True
Tb2Fe17N2.3,733.0,True
Tb2Fe17N2.5,730.0,True
Tb2Fe17N2.8,733.0,True
Tb2Fe2Co12B,1035.0,True
Tb2Fe5Co9B,1001.0,True
Tb2Fe8.5Ga8.5,455.0,True
Tb2Fe9Co5B,885.0,True
Tb2Fe9Ga8,450.0,True
Tb2FeSi2,136.0,True
Tb2In,185.0,True
Tb2In0.6Al0.4,83.0,True
Tb2In0.7Al0.3,113.0,True
Tb2Mn0.5Ga6,28.0,True
Tb2Mn3Si5,89.0,True
Tb2Ni2.6Si0.4,78.0,True
Tb2Ni2Pb,40.0,True
Tb2Rh3Ge,56.0,True
"Tb3(Fe,Si)29",527.0,True
Tb36Y20Al24Co20,30.0,True
Tb3Al2,190.0,True
Tb3Co,82.0,True
Tb3Co2.2Si1.8,128.5,True
Tb3Co29Si4B10,195.0,True
Tb3Co3.25Al0.75,151.0,True
Tb3Co3Ga,97.0,True
Tb3Co3GaH9.7,40.0,True
Tb3Co7Al2,209.0,True
Tb3Co7Ga2,224.0,True
Tb3Co8Ga,338.0,True
Tb3Co8Sn4,90.5,True
Tb3CoNi,96.0,True
Tb3Fe27.2V1.8,479.0,True
Tb3Fe28.0Cr1.0N4,658.0,True
Tb3Fe28Ta,447.0,True
Tb3Fe28TaH6.9,546.0,True
Tb3Ni6Al2,61.0,True
Tb3Ni8Si,32.0,True
Tb3NiGe2,128.0,True
Tb3NiSi2,135.0,True
Tb3Pd8Sb4,7.4,True
Tb3Pt23Si11,25.0,True
Tb48Å/Fe26Å,450.0,True
Tb4CrGa12,22.0,True
Tb4Sb2.3Si0.7,180.0,True
Tb4Sb2.75Ge0.25,145.0,True
Tb4Sb2Bi,50.0,True
Tb5(Si2Ge2),110.0,True
Tb5(Si3Ge),215.0,True
Tb5Ge4,91.0,True
Tb5Pb3,215.3,True
Tb5Pd2In4,97.0,True
Tb5Sb3,119.0,True
Tb5Si1.90Ge1.90Fe0.10,111.0,True
Tb5Si1.92Ge1.92Fe0.08,111.0,True
Tb5Si1.95Ge1.95Fe0.05,112.0,True
Tb5Si2Ge1.85Co0.15,116.0,True
Tb5Si2Ge2,111.0,True
Tb5Si4,224.0,True
Tb6Co1.67Si3,188.5,True
Tb6Co2Si3,186.9,True
Tb6CoTe2,174.0,True
Tb6Fe0.5Mn0.5Bi2,376.0,True
Tb6Fe0.625Co0.375Bi2,155.0,True
Tb6Fe0.75Co0.25Bi2,155.0,True
Tb6Fe0.875Co0.125Bi2,155.0,True
Tb6Fe23,574.0,True
Tb6FeBi2,248.0,True
Tb6FeSb2,256.0,True
Tb6FeTe2,160.0,True
Tb6Mn0.25Co0.75SbTe,234.0,True
Tb6Mn0.25Fe0.75SbTe,266.0,True
Tb6Mn0.25Ni0.75SbTe,260.0,True
Tb6Mn0.4Co0.6SbTe,230.0,True
Tb6Mn0.5Ni0.5SbTe,272.0,True
Tb6Mn23,455.0,True
Tb6Mn23 H23,220.0,True
Tb6Mn23H23,220.0,True
Tb6Ni15As10,12.0,True
Tb6NiTe2,228.0,True
Tb6RuTe2,135.0,True
Tb7Rh3,73.0,True
Tb7Rh3H27,80.0,True
Tb8Co62B30,224.0,True
TbAl1.5Fe0.5,114.0,True
TbAl2,105.5,True
TbAl3C3,89.0,True
TbAl₂,105.0,True
TbAuNi4,28.0,True
TbB2,144.0,True
TbBaCo2O5.53,280.0,True
TbCo0.6Ni0.4,87.0,True
TbCo0.7Ni0.3C2,17.0,True
TbCo0.85Ni0.15C2,30.0,True
TbCo0.8Ni1.2B2C,5.9,True
TbCo2,230.0,True
TbCo2.25Cu0.75,368.0,True
TbCo2B2C,5.949999999999999,True
TbCo2H3.2,50.0,True
TbCo2V0.05,232.0,True
TbCo2V0.1,230.0,True
TbCo2V0.15,228.0,True
TbCo2V0.2,214.0,True
TbCo3,483.0,True
TbCo3B2,30.0,True
TbCo3Ga2,205.0,True
TbCo3Sn,95.5,True
TbCo4B,450.0,True
TbCo5.1,980.0,True
TbCo9Si2,463.0,True
TbCo9Si4,863.0,True
TbCoAl,48.0,True
TbCoC,22.0,True
TbCoC2,28.0,True
TbCo₄B,455.0,True
TbCo₅.₁,980.0,True
TbCr2Si2C,16.6,True
TbCr4Al8,12.0,True
TbCrO4,20.0,True
TbCu3Mn4O12,395.0,True
TbCu4Ag,20.0,True
TbCu4Al8,22.0,True
TbCu6Al6,33.4,True
TbCu7,483.15,True
TbCuAl,52.0,True
TbCuSi,47.0,True
TbFe0.3Ga1.7,34.0,True
TbFe1.42Ga0.58,400.0,True
TbFe1.99,697.0,True
TbFe10.5Mo1.5,455.0,True
TbFe10Cr2,528.0,True
TbFe10Mo2,393.5,True
TbFe10Si2,577.0,True
TbFe10Si2Hx,573.0,True
TbFe10Si2Nx,673.0,True
TbFe10V2,570.0,True
TbFe11.25Nb0.75,537.0,True
TbFe11.2Nb0.8,534.0,True
TbFe11.35Nb0.65,537.0,True
TbFe11.3Nb0.7,541.0,True
TbFe11.45Nb0.55,541.0,True
TbFe11.4Nb0.6,539.0,True
TbFe11.5Mo0.5,530.0,True
TbFe11.5Ta0.5,568.0,True
TbFe11.5Ta0.5Hx,608.0,True
TbFe11Mo1,500.0,True
TbFe11Ti,566.0,True
TbFe11Ti (sx),560.0,True
TbFe11TiCy,714.0,True
TbFe11TiH,620.0,True
TbFe11TiH (sx),595.0,True
TbFe11TiN0.5,630.0,True
TbFe11TiNy,747.0,True
TbFe2,697.0,True
TbFe2.4Ga0.6,400.0,True
TbFe2H3,300.0,True
TbFe2Hx,303.0,True
TbFe2Mn0.1,644.0,True
TbFe2Mn0.15,614.0,True
TbFe2Mn0.25,588.0,True
TbFe3,648.0,True
TbFe3Hx,300.0,True
TbFe4.55Ga7.45,327.0,True
TbFe4Al8,159.15,True
TbFe4P12,10.0,True
TbFe5.5Ga6.5,477.0,True
TbFe5.5Mn5Mo1.5,48.0,True
TbFe5Al7,245.0,True
TbFe5Ga7,403.0,True
TbFe6.2Ga5.8,492.0,True
TbFe6.5Mn4Mo1.5,76.0,True
TbFe6Al6,335.0,True
TbFe6Ga6,492.0,True
TbFe6Ge6,7.8,True
TbFe6Sn6,19.0,True
TbFe7.5Mn3Mo1.5,235.0,True
TbFe8.22Si1.45,517.0,True
TbFe8.5Mn2Mo1.5,300.0,True
TbFe8.5Ni1.5Si2,593.0,True
TbFe8.80Si0.87,523.0,True
TbFe8Ni2Si2,594.0,True
TbFe9.4Ni0.6Si2,588.0,True
TbFe9.5Mo2.5,320.0,True
TbFe9.7Ni0.3Si2,581.0,True
TbFe9.8Ni0.2Si2,582.0,True
TbFe9.9Ni0.1Si2,579.0,True
TbFe9Mn1.5Mo1.5,300.0,True
TbFe9Mo3,259.0,True
TbFe9Ni1Si2,592.0,True
TbFeAl,195.0,True
TbFeCo,428.15,True
TbFeSi,124.0,True
TbGa,155.0,True
TbMn1.5Cu0.5Ge2,222.0,True
TbMn1.5Fe0.5Ge2,47.0,True
TbMn1.8Fe0.2,80.0,True
TbMn2,52.0,True
TbMn2D2,272.0,True
TbMn2D4.5,300.0,True
TbMn2H1,66.0,True
TbMn2Si2,52.0,True
TbMn4Al8,21.0,True
TbMn6Al6,8.0,True
TbMn6Ge5.4Ga0.6,438.0,True
TbMn6Ge5.6Ga0.4,447.0,True
TbMn6Ge5.75Ga0.25,447.0,True
TbMn6Ge5.85Ga0.15,453.0,True
TbMn6Ge5.8Ga0.2,452.0,True
TbMn6Ge5.95Ga0.05,452.0,True
TbMn6Ge5.9Ga0.1,453.0,True
TbMn6Sn4Ge2,428.0,True
TbMn6Sn5.8Ga0.2,420.0,True
TbMn6Sn5Ga,396.0,True
TbMn6Sn6,423.0,True
TbMn₂Ge₂,95.0,True
TbMn₂Si₂,65.0,True
TbN,43.9,True
TbNi,66.5,True
TbNi0.95Cu0.05Al,47.0,True
TbNi2,37.1,True
TbNi2B2C,9.0,True
TbNi2Cd20,7.5,True
TbNi2Mn,131.0,True
TbNi3.5Al1.5,13.0,True
TbNi3.5Al1.5H3.8,105.0,True
TbNi3CoSi,43.0,True
TbNi3CuSi,13.0,True
TbNi3FeSi,156.0,True
TbNi3MnSi,119.0,True
TbNi4.5Cu0.5,23.0,True
TbNi4.9Co0.1,29.0,True
TbNi4.9Fe0.1,49.0,True
TbNi4B,18.1,True
TbNi4Co,60.0,True
TbNi4Fe,280.0,True
TbNi4Ga,19.0,True
TbNi4Si,37.0,True
TbNi5,23.0,True
TbNiAl₂,39.0,True
TbNiGa₂,59.9,True
TbNiSnD,10.0,True
TbOs4P12,2.0,True
TbPdIn,72.0,True
TbPt3,16.0,True
TbRhSi,55.0,True
TbRh₄B₄,5.8,True
TbRu2Si2,56.0,True
TbRuB₂,49.0,True
TbRuGe,70.0,True
TbScGe,216.0,True
TbTi0.85Mo0.15Ge,185.125,True
TbZn,202.0,True
TbZrSb,61.0,True
Tb₂Fe₁₄C,585.0,True
Tb₂Zn₁₇,28.0,True
Tb₃Co,82.0,True
Tb₃Fe₅O₁₂,568.0,True
Tb₅Pt₃,56.0,True
Tb₅Sb₃,150.0,True
Te1,0.0,False
Te3U0.89,12.0,False
Te3U2,122.0,False
Te4U3,70.0,False
TeU,102.0,False
Th0.75Fe0.25O2-δ,300.0,False
Th0.80Fe0.20O2-δ,300.0,False
Th0.85Fe0.15O2-δ,300.0,False
Th0.90Fe0.10O2-δ,300.0,False
Th0.950Co5.10,650.0,False
Th0.95Fe0.05O2-δ,300.0,False
Th0.965Co5.07,540.0,False
Th1,0.0,False
Th2Fe14B,487.0,False
Th2Fe17,327.0,False
Th2Fe17C1.2,462.0,False
Th2Fe17H(D)5,471.0,False
Th6Mn23 H30,329.0,False
Th6Mn23H30,329.0,False
ThCu3Mn4O12,370.0,False
ThFe10V2,515.0,False
ThFe11C1.5,419.0,False
ThFe11C1.8,512.0,False
ThFe2.67Al0.33,341.0,False
ThFe3,426.5,False
ThFe3H,386.0,False
ThFe4Al8,147.2,False
ThFe4P12,1.2,False
ThFe5,685.0,False
ThFe5Hx,700.0,False
ThMnIn,270.0,False
"Ti(C0.5,N0.5)-Fe15Ni10Cr",1028.15,False
Ti(Fe0.85Cr0.15)2,51.0,False
Ti(Fe0.85V0.15)2,175.0,False
Ti0.229Co0.771,550.0,False
Ti0.25Fe0.75,238.0,False
Ti0.25Sc0.75Fe2,495.0,True
Ti0.2Co1.2Fe1.6O4,873.0,False
Ti0.53Cr0.47N,120.0,False
Ti0.55Mn0.45N,305.0,False
Ti0.5Cr0.5N,135.0,False
Ti0.67Sc0.33Fe2,355.0,True
Ti0.71Mn0.29N,305.0,False
Ti0.73Sc0.27Fe2,320.0,True
Ti0.77Sc0.23Fe2,314.0,True
Ti0.7Sc0.3Fe2,350.0,True
Ti0.80Cu0.20O2,340.0,False
Ti0.86Mn0.14N,305.0,False
Ti0.88Mg0.12O2,400.0,False
Ti0.90Sc0.10Fe2,75.0,True
Ti0.91Mg0.09O2,400.0,False
Ti0.91Mn0.09N,305.0,False
Ti0.92Co0.08O2-δ,800.0,False
Ti0.93Co0.07O2,780.0,False
Ti0.944Mn0.056O2-δ,300.0,False
Ti0.94Mg0.06O2,400.0,False
Ti0.95Cu0.05O2,350.0,False
Ti0.95Mn0.05N,305.0,False
Ti0.961Mn0.039O2-δ,300.0,False
Ti0.97Co0.03O2,400.0,False
Ti0.97Mg0.03O2,400.0,False
Ti0.98Co0.02O2,300.0,False
Ti0.98Mn0.02N,305.0,False
Ti0.98Mn0.02O2,420.0,False
Ti0.9957Fe0.01O2,1150.0,False
Ti0.99Fe0.01O2,815.0,False
Ti1,0.0,False
Ti1Zn20Zr9,65.0,False
Ti21.5Hf7Fe71.5,456.0,False
Ti21.5Zr7Fe71.5,462.0,False
Ti2FeAl,38.0,False
Ti2FeGa,27.0,False
Ti2Zn50Zr23,40.0,False
Ti30.5Fe69.5,420.0,False
Ti31.0Fe69.0,420.0,False
Ti31.5Fe68.5,420.0,False
Ti32.0Fe68.0,420.0,False
Ti8Mn3Ru18B8,120.0,False
TiC-0TiN-15Mo2C-20Ni,288.0,False
TiC-0TiN-15Mo2C-40Ni,224.0,False
TiC-15TiN-15Mo2C-20Ni,97.0,False
TiC-15TiN-15Mo2C-40Ni,16.0,False
TiC-9TiN-15Mo2C-20Ni,205.0,False
TiC-9TiN-15Mo2C-40Ni,141.0,False
TiC–10TiN–30Ni–6Mo,250.0,False
TiC–10TiN–30Ni–8Mo,115.0,False
TiC–10TiN–30Ni–8Mo–4C,194.0,False
TiFe2,430.0,False
TiFe2.5,422.0,False
TiMn1.5H0.97,213.0,False
TiN,700.0,False
TiN-CrN,70.0,False
TiO2,300.0,False
TiO2-δ,273.0,False
TiO2:Co,400.0,False
Tl1,0.0,False
Tl1.8Pb0.2Mn2O7,132.0,False
Tl2Fe6Te6,220.0,False
Tl2Mn1.9Ru0.1O7,60.0,False
Tl2Mn2O7,120.0,False
TlCo2S2,148.0,False
TlCo2Se0.25S1.75,135.0,False
TlCo2Se0.5S1.5,130.0,False
TlCo2Se0.7S1.3,120.0,False
TlCo2Se1.0S1.0,100.0,False
