composition,Ms
CeMoO4F,86958.42577296897
CeN,213802.96731156044
CeNbO4,112542.25706218558
CeNd11(Fe41B3)2,1354000.0
CeNd5Fe41B3,1325000.0
CeNdI4,87094.12614931352
CeNi2,57376.54895223557
CeNi2N17O24,257771.07564642045
CeNiC2,143255.57655747925
CeNiGe2,119128.87295086945
CeNiSb2,79740.41259941134
CeP,162240.09324484327
CeP2,133738.93798436786
CeP2(HO4)2,98769.71944907363
CeP5,71991.7677576194
CePIr,95396.57191105446
CePO4,108953.6362808998
CePPd,153824.8836158894
CePRuO,93761.15767975233
CePS,137166.16204825637
CePS4,62029.978656102416
CePb3,95413.59677393989
CePbAu,133072.49542416536
CePd,234838.51173424278
CePt,213352.68223992773
CePt2,165331.85126546063
CeRh,93533.38010708909
CeRh2,126623.98043466128
CeRh3C,97573.73177261479
CeRhC2,103308.5241083194
CeRhPb,107010.72875000304
CeS2,137444.28812362347
CeSF,168957.07797315388
CeSI,97704.40128232978
CeSO6,164073.1071698374
CeSb,151440.99169674213
CeSb(SBr)2,50844.58811426226
CeSb2,81139.7045104797
CeSb2Au,71165.31075172363
CeSb3Pd,56844.801720684714
CeSbAu,165262.48735733534
CeSbIr,120350.38249176716
CeSbPd,126698.95971849786
CeSbRh,118483.56119203454
CeSbTe,85248.41178928225
CeScGe,225758.22748853534
CeScO3,140871.27204970818
CeScS3,82400.37463694638
CeScSb,260965.3027590575
CeScSi,232946.8377918375
CeSe,195240.4775767549
CeSe2,110735.4228556627
CeSi,275170.3866661381
CeSi2,141767.04235822
CeSi2Ag,108415.45294514897
CeSi2Ir,82164.72725658344
CeSi2Ir3,58529.56793111138
CeSi2Mo2C,67336.68896945362
CeSi2Pt,97274.59089461378
CeSi2Ru,113232.99315960714
CeSi3Ir,92647.65203270163
CeSi3N5,87795.95538830954
CeSi3Os,72644.41128310257
CeSi3Rh,95407.66583054219
CeSi3Ru,83508.31852668911
CeSiBO5,102249.42816790388
CeSiHRu,115934.23186621383
CeSiI,112200.71723929576
CeSiIr,143753.98748525415
CeSiIr2,70656.46854138325
CeSiNO2,131853.1201308001
CeSiPd2,73733.92719440587
CeSiPt,124414.00416334596
CeSiRh2,101303.681220704
CeSiRu,197037.64046840728
CeSmI4,98741.7996556567
CeSn2Rh,69687.70147533918
CeSn3,78343.34372379175
CeSn3Pd2,50919.5084682845
CeSnAu,123526.88092979472
CeSnPd,127260.55362889054
CeSnPt,130437.31921821702
CeSnRh,68617.64186289776
CeTa3O9,59173.79024039659
CeTaO4,115089.36111283778
CeTe,192672.5030448715
CeTe2,83963.41883478573
CeTeCl,110941.63425443353
CeTiGe,220895.68991652477
CeTl3,106583.6563083396
CeTl5Ni2(NO2)12,56177.004413778115
CeTlCd,145879.28382337102
CeTlSe2,79187.03129661726
CeTlTe2,72670.47900227095
CeTlZn,132200.08024038878
CeTmS3,78628.20335909139
CeVO3,467188.88555244106
CeVO4,108386.57939623781
CeZn,76493.07916221915
CeZn(BO2)5,57168.07205236562
CeZn11,62527.69840750601
CeZn2,181305.90974701798
CeZn3,96046.01380756531
CeZn3Cu2,99297.5732855651
CeZn3Pd2,83688.25640340021
CeZn5,91001.2523364979
CeZnAu,153968.82074085053
CeZnGa,165554.45002991683
CeZnGe,147213.88008174676
CeZnIn,182373.31383625473
CeZnNi2,60855.77874283276
CeZnPO,130446.80829231182
CeZnPd,161645.2602850991
CeZnPt,150768.36938937855
CeZnSbO,110369.79046077377
CeZrF7,60755.97886869338
Cs2KEuCl6,147612.49533436654
Cs2LaN5O17,85879.98933854279
Cs2Li14Tb3O14,67844.68619596896
