composition,Ms
Li2CoPt,346835.62293198856
Li2CoRh,438861.6733640222
Li2CoSb,255563.06722749188
Li2CoSiO4,324871.8051938191
Li2CoSn,69696.34246967582
Li2CoSn(PO4)2,161340.80714952113
Li2CoSnO4,336835.18719318183
Li2CoTe,112225.84493989189
Li2Cr(BO2)5,139763.67731212536
Li2Cr(CO3)2,290406.8377106551
Li2Cr(CoO3)2,386078.18894960603
Li2Cr(FeO3)2,993840.7739967499
Li2Cr(PO3)4,146554.99921225922
Li2Cr(PO3)5,93575.04650494234
Li2Cr(PO4)2,125759.6139008898
Li2Cr(SO4)2,238390.8453986816
Li2Cr(Si2O5)2,169700.27891807715
Li2Cr(Si2O5)3,63754.63367468966
Li2Cr(SiO3)2,289820.9527725835
Li2Cr2(PO4)3,203539.25445440807
Li2Cr2(SO4)3,307447.05524560716
Li2Cr2(Si2O5)3,224712.56348994907
Li2Cr2CoO6,566292.2345424303
Li2Cr2FeO6,829075.3492879248
Li2Cr2FeSbO8,681339.0085592954
Li2Cr2NiO6,510073.35052089853
Li2Cr2O5,461529.1337066522
Li2Cr2P2O9,329832.3983611498
Li2Cr2P4H3O16,161275.55730349387
Li2Cr2Si2O7,478604.49680291006
Li2Cr2Si2O9,244251.83262065044
Li2Cr2Si4O11,334069.10821128776
Li2Cr2Si5O13,284209.40659522667
Li2Cr2SiO6,535358.9931830625
Li2Cr2SnO6,446435.9461825297
Li2Cr3(CO3)6,237945.444055323
Li2Cr3(CoO4)3,474212.3165115319
Li2Cr3(CoO6)2,209690.82161923195
Li2Cr3(CuO6)2,69641.28048225204
Li2Cr3(FeO6)2,424192.8320118578
Li2Cr3(NiO6)2,142587.385915749
Li2Cr3(P2O7)2,403986.7356461383
Li2Cr3(SiO3)4,411260.39510333695
Li2Cr3CoO8,519354.8178373433
Li2Cr3CuO8,440105.1890201427
Li2Cr3FeO8,756114.2489994124
Li2Cr3Ni(SO4)6,242526.85681171797
Li2Cr3NiO8,523364.8378734115
Li2Cr3O6,665727.5630117407
Li2Cr3P4(HO4)4,330471.940761272
Li2Cr3P5O18,217038.1102922756
Li2Cr3P9O28,171168.29782212153
Li2Cr3SbO8,535920.9103857521
Li2Cr3Si3O10,536383.7959018493
Li2Cr3SnO8,479693.42240860173
Li2Cr3TeO8,477653.703521256
Li2Cr3WO8,610074.9942152475
Li2Cr4P4O15,426496.0416504989
Li2Cr4Si4O13,560797.8716602675
Li2Cr5(PO4)4,552769.3149697965
Li2Cr5(Si2O7)2,616337.6882874412
Li2Cr5B3O13,617916.7531369516
Li2Cr5O12,286951.0084313161
Li2CrAs,739802.2491551464
Li2CrAu,627783.8012420925
Li2CrBi,594868.6688607566
Li2CrCl4,261807.3570263485
Li2CrCo(PO4)2,429770.10582077014
Li2CrCo3O8,344910.8336589829
Li2CrCoO4,687079.7728215698
Li2CrCuO4,638894.4243296174
Li2CrF4,459640.63581812795
Li2CrF6,217860.40305877387
Li2CrFe(PO4)2,482278.3131963707
Li2CrFe3O8,1024281.5363824499
Li2CrFeAs2,303524.61207245087
Li2CrFeO4,1001510.4325594152
Li2CrGe,625642.5383638758
Li2CrH8Cl5O4,89070.66136052641
Li2CrNiO4,522182.8250590718
Li2CrO2,708199.7250490326
Li2CrO3,346095.33042446425
Li2CrP2O7,263456.5562412377
Li2CrP3O10,130514.43133643089
Li2CrP4(H2O3)6,97856.32778116697
Li2CrP4(H4O5)4,88959.53914312542
Li2CrP4O13,71269.5371608914
Li2CrPO4F,374046.6343898504
Li2CrPO5,298515.5401603407
Li2CrPO6,88438.32852066749
Li2CrPt,446599.20963273925
Li2CrS3,193775.46952639736
Li2CrS4,178261.5389660812
Li2CrSb,639208.2777732984
Li2CrSi,634453.7144267758
Li2CrSi4O11,89993.84929972935
Li2CrSi7O16,107493.04803662948
Li2CrSiO4,416741.691501891
Li2CrSn,562385.3812109354
Li2CrSn(PO4)2,213852.5137326961
Li2CrTe,596608.6209846339
Li2CrTeO6,185729.6145685887
Li2CrWO6,183573.9147227696
Li2Cu(HO)4,107948.61130640608
Li2Cu(SiO3)2,72759.76164627957
Li2Cu(WO4)2,67988.92978337263
Li2Cu2(SO4)3,81932.13529461861
Li2Cu2(Si2O5)3,58767.03229005877
Li2Cu2F5,89202.05097051864
Li2Cu2F7,211878.31311550605
Li2Cu2P4O13,79113.08546841724
Li2Cu2Si2O7,127458.62989160483
Li2Cu2Si4O11,88736.93940456433
Li2Cu2Si5O13,74412.26840037084
Li2Cu3(P2O7)2,108308.27935553297
Li2Cu3F7,110207.5455312291
Li2Cu3F8,179172.91910567466
Li2Cu5(PO4)4,153188.52847595935
Li2Cu5F12,203137.21542156054
Li2Cu7F16,224522.95001127085
Li2CuCO4,100499.26029804703
Li2CuCSO7,67389.0369364767
Li2CuF4,117017.2516882642
Li2CuF5,129644.30162489355
Li2CuF6,102744.35732699043
Li2CuMoF6,188032.3121426434
Li2CuNiO4,376451.2642569045
Li2CuP2O7,68934.47048184925
Li2CuPCO7,139297.85269302485
Li2CuS2,93939.21795587313
Li2CuSiO4,109828.3496129665
Li2CuSnO4,95070.30273430553
Li2Fe(BO2)5,229941.6324713438
Li2Fe(BO3)2,329678.8019846305
Li2Fe(CO3)2,267489.6508027519
Li2Fe(CoO3)2,725637.8317524696
Li2Fe(CuO3)2,672085.9570158467
Li2Fe(NiO3)2,519926.80583681643
Li2Fe(PO3)4,155944.70095556916
Li2Fe(PO3)5,149598.40435949495
Li2Fe(PO3)8,170207.09351577138
Li2Fe(PO4)2,319976.1620763093
Li2Fe(PS3)2,176866.75306245557
Li2Fe(SO4)2,245025.7695303722
Li2Fe(Si2O5)2,165250.6061251525
Li2Fe(Si2O5)3,116014.27136105513
Li2Fe(SiO3)2,289152.39115528064
Li2Fe(WO4)2,167894.23298539204
Li2Fe12P7,788802.5350854057
Li2Fe2(CO3)3,426635.5854294335
Li2Fe2(MoO4)3,293079.6731314819
Li2Fe2(PO4)3,415378.5971956247
Li2Fe2(SO4)3,315638.04477694095
Li2Fe2(Si2O5)3,55440.23670492575
Li2Fe2(SiO3)3,381924.2868042218
Li2Fe2(WO4)3,241585.75644371437
Li2Fe2B2O7,733010.5928154548
Li2Fe2C2O7,534371.9558343748
Li2Fe2Co3O10,222902.5169257133
Li2Fe2CoO6,953346.7097680747
Li2Fe2Cu(PO4)3,416101.34343989956
Li2Fe2Ni(PO4)3,446533.93164559425
Li2Fe2NiO6,853592.4757984825
Li2Fe2O5,815796.5516656531
Li2Fe2OF6,749291.5634876994
Li2Fe2P2O8F,454099.30385383544
Li2Fe2P2O9,533859.5964779839
Li2Fe2P4H3O16,337933.63749660883
Li2Fe2S3,583626.5563631909
Li2Fe2SbO6,666390.0985330621
Li2Fe2Si2O7,470626.4401749661
Li2Fe2Si2O9,477890.7232158856
Li2Fe2Si3O10,385636.50136844214
Li2Fe2Si4O11,331163.17241495027
Li2Fe2Si5O13,290847.4446286603
Li2Fe2Si8O19,187168.67936073776
Li2Fe2SiO6,666595.894581052
Li2Fe2SnO6,787827.715223577
Li2Fe3(CoO4)3,716771.9822948407
Li2Fe3(MoO4)3,502624.5172045209
Li2Fe3(P2O7)2,407931.95728737063
Li2Fe3(PO4)3,517395.47134229244
Li2Fe3(Si3O8)2,341554.7975291244
Li2Fe3(SiO4)2,587422.8154721594
Li2Fe3BiO8,781427.7102081241
Li2Fe3Co7O20,525247.6571257111
Li2Fe3CoO8,982751.2438493639
Li2Fe3CuO8,934844.3436420214
Li2Fe3F8,651484.4419459893
Li2Fe3NiO8,923404.4317364445
Li2Fe3O10,625414.7969329653
Li2Fe3O3F5,905256.6167451993
Li2Fe3O4,1259438.0558752858
Li2Fe3OF6,779916.5864096694
Li2Fe3P4(HO4)4,341514.2641657181
Li2Fe3P9O28,280026.8194656554
Li2Fe3SbO8,910657.9485944802
Li2Fe3Si3O10,545189.2884814765
Li2Fe3SnO8,835660.5424797941
Li2Fe3TeO8,818609.2108890857
Li2Fe3WO8,860927.6612106457
Li2Fe4O3F8,861985.4505130525
Li2Fe4OF8,757588.0912397301
Li2Fe4Si4O13,576752.8197282878
Li2Fe5(PO4)4,578009.1944379294
Li2Fe5(Si2O7)2,618662.5906623853
Li2Fe5B3O13,1013976.0671093805
Li2Fe5F17,659709.8137000127
Li2Fe5O5F7,1114036.6404068663
Li2Fe5Si5O16,508021.4767127081
Li2Fe7(OF2)4,981256.5164894251
Li2FeAgF6,317792.53758838907
Li2FeAs,497928.3673433695
Li2FeAu,494578.6039652211
Li2FeBO4,591932.0621177503
Li2FeBr4,224727.61121977537
Li2FeCO4,402664.23661482136
Li2FeCO5,443457.59101518866
Li2FeCSO7,254044.21323379574
Li2FeCl4,262957.0781257105
Li2FeCo3O8,475364.8568191853
Li2FeCo9O20,347611.0330197047
Li2FeCoO4,1147116.7686293223
Li2FeCu(PO4)2,322774.5764989516
Li2FeCuO4,639861.7102754675
Li2FeF4,441613.2906056056
Li2FeF5,502422.8847299217
Li2FeF6,381768.8298201128
Li2FeGe,438550.18712625094
Li2FeH12(SO7)2,120554.15668145783
Li2FeH4(SO5)2,190570.07246146334
Li2FeH8(SO6)2,138838.52886745826
Li2FeN,645173.9573484453
Li2FeNi3O8,406259.2527053186
Li2FeNiO4,796612.6756244594
Li2FeO2,802956.0186290711
Li2FeO2F,855818.3936976909
Li2FeO3,724249.145431796
Li2FeO4,280243.9986702187
Li2FeOF3,611545.0598308761
Li2FeP2HO8,60217.94234501283
Li2FeP2O7,262425.41782174667
Li2FeP3O10,196497.68118052353
Li2FeP4(H4O5)4,90126.76296288978
Li2FePCO7,306453.70805036346
Li2FePHO5,356849.8934024916
Li2FePO4F,382716.6498986735
Li2FePO5,483622.44026524835
Li2FePd,520426.6285223781
Li2FePt,551193.6853996199
Li2FeRh,619671.1529623677
Li2FeS2,399751.4817521186
Li2FeSb,386837.3293909543
Li2FeSi,96681.84935973833
Li2FeSi3O8,206174.92881327617
Li2FeSi4O11,173936.07241064403
Li2FeSiO4,445362.3279301182
Li2FeSiO5,399264.22402961703
Li2FeSn,388932.60583331715
Li2FeTe,345286.29308714956
Li2FeTeO6,358776.31290453504
Li2FeWO6,357589.0728556108
Li2HfAs,64237.85822525547
Li2HfMnO6,86277.45424840241
Li2HfO4,238120.7531525209
Li2HfSb,57695.08114244167
Li2IO,109868.86083045175
Li2IO6,222005.01462670253
Li2In(PO4)2,58029.567514994764
Li2Ir2O5,135572.18240398224
Li2IrO3,171073.98161900666
Li2IrO4,127886.55536698016
Li2MgCo13O28,249611.84683974614
Li2MgCo3O8,332979.04617998586
Li2MgCr3(SO4)6,198276.33844207923
Li2MgCr3Se3(SO8)3,187769.30122100105
Li2MgCu2(SiO3)4,83037.02651379677
Li2MgMn3O8,592756.297221466
Li2MgZr2H4(OF3)4,119755.55539578015
Li2Mn(BO2)5,186168.53205172636
Li2Mn(BO3)2,258618.5283137156
Li2Mn(CO3)2,333238.0371468012
Li2Mn(CoO3)2,335143.5127462819
Li2Mn(FeO3)2,1065234.9023898288
Li2Mn(NiO3)2,433198.0406905203
Li2Mn(PO3)4,195317.72323886817
Li2Mn(PO3)5,123958.8413275086
Li2Mn(PO4)2,195924.06455154243
Li2Mn(SO4)2,295561.71384437813
Li2Mn(Si2O5)2,201867.3865937309
Li2Mn(SiO3)2,348172.92921811226
Li2Mn2(PO4)3,286084.28158968966
Li2Mn2(SO4)3,380193.2606855053
Li2Mn2(Si2O5)3,276351.567111278
Li2Mn2(SiO3)3,431700.67823063076
Li2Mn2C2O7,602292.2104683911
Li2Mn2Co(PO4)3,475958.8477063784
Li2Mn2Cr3O12,331644.4463393521
Li2Mn2CrO6,787821.1230382351
Li2Mn2CuO6,563369.3668656546
Li2Mn2F7,587802.9260529645
Li2Mn2Fe(PO4)3,509923.13789666264
Li2Mn2FeO6,917387.0293150778
Li2Mn2Ni(PO4)3,440403.1170272766
Li2Mn2NiO6,692583.1096464887
Li2Mn2O5,668627.4198183597
Li2Mn2OF4,800487.8027446381
Li2Mn2OF6,549669.3639018274
Li2Mn2P2(H4O5)3,223662.5555081004
Li2Mn2P2O9,411841.8215919403
Li2Mn2P3(HO4)3,328131.8881789224
Li2Mn2P4H3O16,226397.85984952282
Li2Mn2P4H6O17,239794.88451948593
Li2Mn2SbO6,634624.4158218503
Li2Mn2Si2O7,563365.472257935
Li2Mn2Si2O9,369666.7451463991
Li2Mn2Si3O10,345651.02149734437
Li2Mn2Si4O11,402508.818062669
Li2Mn2Si5O13,352690.62601848494
Li2Mn2V3O12,247905.01528426044
Li2Mn3(BO3)3,692454.4993721282
Li2Mn3(BO3)4,423661.89623517275
Li2Mn3(CoO4)3,434270.52456004755
Li2Mn3(FeO4)3,939707.7000931138
Li2Mn3(P2O7)2,493922.46063178265
Li2Mn3(PO4)3,557338.373250676
Li2Mn3(PO4)4,357530.974288378
Li2Mn3(Si3O8)2,418319.0441507172
Li2Mn3(SiO3)4,495360.82406325714
Li2Mn3(SiO4)2,706898.3792691267
Li2Mn3CoO8,707198.8299998282
Li2Mn3Cr3O12,704382.5312539267
Li2Mn3CrO8,841610.0185949156
Li2Mn3CuO8,653844.8855337948
Li2Mn3F10,569639.050588709
Li2Mn3F8,788459.3034895627
Li2Mn3FeO8,954555.6980989003
Li2Mn3GaO8,632337.5040530306
Li2Mn3NbO8,706761.7132778554
Li2Mn3NiO8,725132.7693588743
Li2Mn3O6,899821.2206206907
Li2Mn3O7,712804.736791426
Li2Mn3OF6,938312.1753339103
Li2Mn3P4(HO4)4,416248.0582135531
Li2Mn3P5O18,290524.5694609067
Li2Mn3P9O28,227762.64880811505
Li2Mn3SbO8,688835.1859829901
Li2Mn3SnO8,650448.1587011019
Li2Mn3TeO8,745186.3192860081
Li2Mn3VO8,747869.0344096806
Li2Mn3WO8,753120.440378075
Li2Mn4N3,705383.327093504
Li2Mn4O3F8,712837.990140202
Li2Mn4O5F3,975691.1970439204
Li2Mn4O7F,924954.7284207992
Li2Mn4O9,775460.1835417923
Li2Mn4OF8,972980.4919140425
Li2Mn4Si4O13,698688.430184077
Li2Mn5(FeO6)2,1133214.5279009673
Li2Mn5(PO4)4,689193.9133967874
Li2Mn5(Si2O5)6,336886.4694666069
Li2Mn5(Si2O7)2,758752.2657729187
Li2Mn5F17,530389.8230636452
Li2Mn5O10,861243.1879370022
Li2Mn5Si5O16,607614.9333952486
Li2Mn7(P2O7)4,600437.7541028553
Li2Mn7F16,1000676.904576251
Li2Mn7F18,794855.8928486222
Li2Mn7O12,1084833.5621916635
Li2MnAgF6,241001.64190235618
Li2MnAl2O6,259822.42238843683
Li2MnAlO4,453440.9205139461
Li2MnAs,683789.0197494649
Li2MnAsO6,187842.9089117045
Li2MnAu,602518.3502047831
Li2MnBAsO7,192501.8656721717
Li2MnBO4,448264.417312907
Li2MnBPO7,203348.61170511556
Li2MnBi,507023.6716323214
Li2MnBiO6,162957.72092818102
Li2MnBr4,276814.08959783695
Li2MnCO4,480940.6823545879
Li2MnCO5,342691.2571227966
Li2MnCl4,326367.46565411176
Li2MnCo3O8,268145.07486135385
Li2MnCoO4,765483.0883343504
Li2MnCoO6,96824.10109768258
Li2MnCr2O6,743690.1319160478
Li2MnCr3O8,701292.3203171497
Li2MnCrO4,868880.0419491797
Li2MnCrO6,285345.28420778585
Li2MnCu(PO4)2,360325.63717374136
Li2MnCu3O8,518369.28617160965
Li2MnCuO4,478238.17149284703
Li2MnF4,555936.9094701996
Li2MnF5,406606.66588379676
Li2MnF6,286502.19442903216
Li2MnFe(BO3)2,670992.5427581179
Li2MnFe(PO4)2,543583.2368049263
Li2MnFe2(PO4)3,549845.773537423
Li2MnFe3O8,1092161.3817770411
Li2MnFeO4,1101999.8438625513
Li2MnFeO6,480439.32597671985
Li2MnGa,599023.3315643169
Li2MnGaO6,161269.2282156173
Li2MnGe,661598.9763274486
Li2MnGeO6,94060.98755673166
Li2MnH4(SO5)2,236678.40480249602
Li2MnH8(SO6)2,169343.6986726821
Li2MnIn,536466.4278877667
Li2MnIrO6,538876.5215411012
Li2MnMoO6,265175.70282813883
Li2MnN,741207.3744174779
Li2MnN2,413739.0660687018
Li2MnNbO4,547620.1556242533
Li2MnNbO6,173354.94882911842
Li2MnNi3O8,358402.1018424978
Li2MnNiO4,653068.2905552963
Li2MnNiO6,98850.50961597428
Li2MnO2,1010049.9094648986
Li2MnO2F,654227.1261568682
Li2MnO3,561861.9048562925
Li2MnOF3,498879.04782227566
Li2MnOsO6,443808.7010802876
Li2MnP2HO8,253105.62135129215
Li2MnP2O7,316848.9905575695
Li2MnP3O10,177602.69355686178
Li2MnP4(H4O5)4,111101.89111346201
Li2MnP4H3O14,123255.49641203556
Li2MnPCO7,270529.206402369
Li2MnPHO5,423580.5059834525
Li2MnPO4F,462346.7990805165
Li2MnPO5,388189.2548295507
Li2MnPbO6,81789.42343701259
Li2MnPd,693183.1606376371
Li2MnPdO6,91204.9028813625
Li2MnPt,714182.2704208955
Li2MnPtO6,265906.0757818526
Li2MnRh,712021.6229737911
Li2MnRhO6,366320.2049221843
Li2MnRuO6,455734.7041095119
Li2MnSO4F3,284819.61295739363
Li2MnSb,585894.0462174459
Li2MnSbO6,172481.22553848004
Li2MnSi,617462.20044462
Li2MnSi3O8,266816.5376317292
Li2MnSi4O11,131663.3796773052
Li2MnSiO4,517498.99281693826
Li2MnSiO6,99733.75862362055
Li2MnSn,587922.0065072111
Li2MnSn(PO4)2,264108.06439831527
Li2MnSnO6,86854.3507937454
Li2MnTcO6,358040.39484214946
Li2MnTe,529862.6266842266
Li2MnTeO6,261924.9197048694
Li2MnV(P2O7)2,206023.19009671808
Li2MnV(PO4)3,200735.18350679523
Li2MnV2(PO4)3,386684.01954648184
Li2MnV2O6,569733.9312145686
Li2MnV3O8,488122.20830723207
Li2MnV4CoO12,358589.55459487264
Li2MnV4FeO12,385887.2089057999
Li2MnV4NiO12,323534.3617398485
Li2MnV5O12,359055.9187456269
Li2MnVO4,726174.7759118718
Li2MnVO6,188656.4192250267
Li2MnVP2(HO5)2,304343.1277653435
Li2MnVP2(O4F)2,319174.6674509914
Li2MnWO6,263638.8659521886
Li2Mo(PO3)5,87883.60334563238
Li2Mo(PO4)2,122149.93708790926
Li2Mo2O5,206734.95444192982
Li2Mo2P2O11,83396.81470248889
Li2MoF6,199441.23614290668
Li2MoO3,157702.90711502088
Li2MoP4O13,64781.14105612934
Li2Nb(PO3)5,58600.99107851077
Li2Nb(PO4)2,59028.26869881804
Li2Nb2(PO4)3,109355.88499266256
Li2Nb2Fe3O10,659284.456652103
Li2Nb2W2O13,62318.341731304994
Li2NbAs,218369.0259047951
Li2NbCr3O8,548229.7101933986
Li2NbF6,95585.62952319274
Li2NbFe3O8,890256.0896646235
Li2NbS3,66759.89462784598
Li2NbV(PO5)2,82344.27082397643
Li2NbV3O8,351039.78506327805
Li2NbVO4,337673.50560168613
Li2Ni(CO3)2,145542.89335929646
Li2Ni(PO3)4,79690.20127693882
Li2Ni(PO3)5,75917.08896908112
Li2Ni(PO4)2,201259.82252147305
Li2Ni(PS3)2,84965.03315041495
Li2Ni(WO4)2,139167.47716038584
Li2Ni2(MoO4)3,152457.57528670607
Li2Ni2(SO4)3,168186.5166677604
Li2Ni2BiO6,223028.27304049552
Li2Ni2H24C6(N4O5)3,66848.72955597941
Li2Ni2O5,62396.4611999356
Li2Ni2SbO6,234487.42134207176
Li2Ni2SnO6,159315.0052383669
Li2Ni3(BO3)3,298680.2776095371
Li2Ni3(P2O7)2,226398.99309458392
Li2Ni3O3F2,607439.1714395806
Li2Ni3OF6,140098.20870746978
Li2Ni3P9O28,58221.751668634955
Li2Ni3SbO8,188246.7811382048
Li2Ni3SnO8,127479.93794073001
Li2Ni3TeO8,248816.58499361546
Li2Ni3WO8,247325.16417962985
Li2Ni4OF8,460804.5616566574
Li2Ni4P4O15,239781.29957334144
Li2Ni5(PO4)4,317829.32900059235
Li2Ni5O7,622869.6720832263
Li2Ni5O9,239348.39977512404
Li2NiBO4,352801.8122391031
Li2NiF4,266572.9417809382
Li2NiGe3O8,135414.8613716245
Li2NiGeO4,206148.52529191552
Li2NiH12(SO7)2,63457.90395930812
Li2NiH8(CO5)2,92786.34214769943
Li2NiIr,279630.048898562
Li2NiN,123218.17959236135
Li2NiO2,400939.1348815765
Li2NiO2F,177959.79092932027
Li2NiOF2,346598.9249693431
Li2NiP2O7,137173.03039771313
Li2NiP3O10,132561.53501980804
Li2NiPCO7,69388.49939336962
Li2NiPO4F,218013.29644851474
Li2NiRh,221124.52554564804
Li2NiSn(PO4)2,111039.90917854487
Li2NiSn3(PO4)6,76241.95045375793
Li2Np2O5,476666.14843416394
Li2NpMnO6,80126.38146452281
Li2NpO3,401630.8261879313
Li2NpSb,615866.568512766
Li2Os2O5,168461.06377619348
Li2OsO3,174604.04715450056
Li2P2WO8,116779.70759136436
Li2P4WO13,67524.89030197344
Li2P5WO15,90506.41026624931
Li2PWCO7,189674.68328118406
Li2PWO4F,248574.25671179366
Li2PWO6,78378.7119621066
Li2Pa2O5,137449.4095086056
Li2PaMnO6,153690.5534328668
Li2PaO3,127482.72266393197
Li2Pd(N2O5)2,145390.84612099544
Li2PtO6,245804.47893721287
Li2Pu2O5,513790.7641527262
Li2PuAs,870411.086618394
Li2PuAu,890302.6859335823
Li2PuBi,734328.348730023
Li2PuGe,809015.1199793236
Li2PuIr,826145.4574883882
Li2PuO3,541678.9463014911
Li2PuPb,677551.4702069117
Li2PuPt,875942.9486660311
Li2PuSb,759619.7596019414
Li2PuSi,830079.564300327
Li2PuSn,710417.2604946644
Li2PuTe,795496.0447652357
Li2Re2O5,277602.8061902133
Li2ReO3,146590.87387398502
Li2Rh2O5,226593.2809478143
Li2RhF6,103414.0566594835
Li2RhO3,174504.74925940207
Li2Ru2O5,197115.5489585788
Li2RuF6,205733.53823600805
Li2RuO3,349531.2362546696
Li2SeO7,133835.96973164493
Li2Si12(NiO6)5,144474.22403679162
Li2Si2Ni2O7,263843.5597370506
Li2Si2Ni3O8,312618.0174389713
Li2Si2NiO6,151915.5138452162
Li2Si2WO7,134167.66502233807
Li2Si3Ni2O9,212484.59189748953
Li2Si3Ni3O10,291767.68653810176
Li2Si3NiO8,128821.77431525172
Li2Si4(NiO4)3,224668.0031238715
Li2Si4Ni2O11,178695.46071953204
Li2Si4Ni4O13,307064.11229139887
Li2Si4Ni5O14,333864.76650429174
Li2Si4NiO10,83490.32989180824
Li2Si5Ni2O13,149143.30842591648
Li2Si5Ni5O16,267025.7038042388
Li2Si6Ni2O15,114552.35939644366
Li2Si6Ni3O16,181580.16736360852
Li2SiNiO4,213187.85933199903
Li2Ta2W2O13,64332.89363578569
Li2TaMnO6,174715.5950531852
Li2Tc2O5,295359.89553174336
Li2TcO3,505914.7071901708
Li2Ti(FeO3)2,805917.78150735
Li2Ti(NiO3)2,172222.39223245773
Li2Ti2Fe3O10,671310.0592372586
Li2Ti2FeO6,304001.99218480784
Li2Ti2Mn3O10,539582.353599693
Li2Ti2Mn5O12,827483.6465795377
Li2Ti2MnCr2(PO4)6,224029.53109918284
Li2Ti2NiO6,155904.14120056754
Li2Ti2V3O10,238854.94640876248
Li2Ti2V5O12,447258.86684276274
Li2Ti2VO6,241588.64807269853
Li2Ti3(BiO3)4,57332.77444044597
Li2Ti3CoO8,186191.24350169036
Li2Ti3CrO8,217640.8993474926
Li2Ti3FeO8,244668.9429514864
Li2Ti3MnO8,297306.26749268826
Li2Ti3NbO8,89621.5110488706
Li2Ti3Ni(PO4)6,80538.12602008697
Li2Ti3NiO8,123751.40610002959
Li2Ti3O6,63845.61513106455
Li2Ti3SbO8,57139.142501078786
Li2Ti3SnO8,112467.28147330011
Li2Ti3VO8,183476.18327856887
Li2Ti4Ni(PO5)4,52652.52247936303
Li2Ti4VO8,145467.19333695268
Li2TiAs,298027.217181167
Li2TiBi,313601.0765580783
Li2TiCo2O5,550393.4308827146
Li2TiCo3(PO4)6,146084.61729698203
Li2TiCo3O8,69200.3796784911
Li2TiCr(PO4)3,125086.77381319893
Li2TiCr3O8,502922.94168593467
Li2TiCrO4,452287.6107920535
Li2TiCuO4,104086.04134426318
Li2TiFe(PO4)3,202669.11235448116
Li2TiFe2O5,791446.1909798812
Li2TiFe3O8,856048.7890241961
Li2TiFeO4,490259.8214827188
Li2TiIn,84096.35846071513
Li2TiMn2O5,915967.8750417916
Li2TiMn2O6,609405.5524064461
Li2TiMn3O8,676577.1205710437
Li2TiMnO6,91898.15299615992
Li2TiNi2O5,411358.43168414506
Li2TiNi3O8,135158.84555419203
Li2TiPCO7,66040.92520946417
Li2TiPO4F,187064.08884963818
Li2TiPb,199346.7833049241
Li2TiSb,285957.8366902708
Li2TiSn,139773.80341191395
Li2TiV3O8,307953.2297992031
Li2TiV5O12,272358.668144155
Li2TiVO4,364423.5942018603
Li2U2O5,228571.28806231695
Li2UBr6,66662.15315843988
Li2UCl6,87939.55578692094
Li2UI6,55805.805064894856
Li2UMnO6,237166.22154986084
Li2UN2,316750.84898170846
Li2UO3,262743.26213187614
Li2US3,160031.7895982033
Li2V(BO2)5,90993.84360840132
Li2V(CO3)2,215301.21017873276
Li2V(FeO3)2,956600.4533370521
Li2V(OF)2,126770.35221723505
Li2V(PO3)4,112043.57111033832
Li2V(PO3)5,59527.81889990388
Li2V(PO4)2,61749.08834309606
Li2V(SO4)2,180547.69209075335
Li2V(Si2O5)2,130087.67501327912
Li2V(SiO3)2,226077.53337937142
Li2V12O29,70121.84763381073
Li2V18O39,188566.37281033365
Li2V2(PO4)3,120836.7006264427
Li2V2(SO4)3,233351.7820244255
Li2V2(Si2O5)3,166026.1240770476
Li2V2(SiO3)3,301495.73668593675
Li2V2CoO6,395688.04998697346
Li2V2Cr(PO4)3,348035.5746980266
Li2V2CrO6,491063.50365852955
Li2V2F7,340011.46242714
Li2V2FeO6,610980.3811084349
Li2V2O5,258049.20828700069
Li2V2OF5,411131.4066020081
Li2V2OF6,266674.40228923416
Li2V2P2(H4O5)3,126938.80791276586
Li2V2P2O9,213028.70260674093
Li2V2P4H6O17,112754.3902900286
Li2V2S5,112792.16171650133
Li2V2Si2O9,118121.07922046894
Li2V2Si4O11,256116.73639380018
Li2V2Sn(PO4)3,176703.0398121909
Li2V3(CO3)6,144711.7430656574
Li2V3(FeO6)2,343914.4147238457
Li2V3(OF)4,309815.3168949277
Li2V3(P2O7)2,313369.4001223247
Li2V3(PO4)3,312806.64793345716
Li2V3BiO8,220463.0253370408
Li2V3CoO8,291134.39184950455
Li2V3Cr2O12,176837.03996242982
Li2V3CrO8,434370.7492392852
Li2V3CuO8,249818.07217746074
Li2V3F8,483924.83210733073
Li2V3FeO8,567554.9779958931
Li2V3NiO8,313435.22366208816
Li2V3O3F5,370181.1340337373
Li2V3O6,405168.1311743492
Li2V3O7,180572.3627202021
Li2V3O8,54110.72393238247
Li2V3P4(HO4)4,252003.52843623408
Li2V3P4H4O19,71065.23365510085
Li2V3P5O18,138839.31381146272
Li2V3P9O28,111529.88585342329
Li2V3SbO8,347078.19512389426
Li2V3Si3O10,408695.4533436558
Li2V3SnO8,296244.2659125732
Li2V3TeO8,283140.6606774624
Li2V3WO8,407083.17786799226
Li2V4P4O15,325536.0125823834
Li2V4Si4O13,429324.4731038626
Li2V5B3O13,411219.87664530514
Li2V5CoO12,297836.3552259456
Li2V5Cr2O12,623447.1462196208
Li2V5NiO12,265053.31076426315
Li2V5O10,336535.9869269206
Li2V5O12,104633.30412009932
Li2V6O13,237335.76155871854
Li2V6O15,66788.97617392565
Li2VAs,549785.03571466
Li2VBO4,234997.79753122316
Li2VCO5,111749.4658182208
Li2VCl4,200478.0440421927
Li2VCoO4,501547.05243468075
Li2VCoO5,368493.7907566639
