#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,,
#A / m,J / m,J / m3,A / m,A / m,J / m3,rad,,
Ms (A/m),A (J/m),K (J/m^3),Hc (A/m),Mr (A/m),BHmax (J/m^3),relative_angle,calculator,file_path
5759480.324760365,8.928282921102924e-10,1859847.980824506,104412.20639530804,1154861.060888448,23937.0178849382,1.4082462563073146,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1098
3612908.162810335,1.9173059447597003e-10,2224938.642653096,425565.83498910046,2642679.1531869443,360847.8906731398,0.714283659093825,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_774
4529289.534999487,5.308282619545934e-10,5388488.447590541,104259.018963599,245941.28804799003,3246.7943703994474,1.5164938173179343,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_984
2471296.201392678,4.4775595711052707e-10,9791123.089162836,3704530.4011749583,2352461.184538907,750626.8116056354,0.30989293995986694,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1452
5035499.3266576985,7.24447174308937e-10,504690.2396503827,32542.507805388723,2699384.546291216,27657.154149843776,0.7942192539500673,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_553
6396486.281659743,3.2597978446435756e-10,3213084.8561140737,44894.13468068202,215345.94154749825,1503.8076150209788,0.7255728357390913,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1330
2319347.969690428,7.268425695098211e-10,7486519.230396016,2456173.7168587083,1381388.374168885,220578.49803250568,0.9325126162717186,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1677
7181821.795906294,9.884024674009372e-10,3190471.330889244,264870.4281441713,1740664.82603291,91203.4203354521,1.552143287305302,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_974
2008861.461275455,6.197221904743087e-10,1647417.6499693138,647016.217770329,1460131.630723734,182225.84836377177,0.7559547179146445,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1103
6760579.93981722,9.2425472024527e-10,8971958.073172841,1000286.0580885042,3961391.6682271496,815877.2060557877,0.9295958577986564,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_139
6849915.526201804,5.174120583391826e-10,353879.6593456384,131238.01312457744,957531.4813357288,18690.79072077816,1.2482898273971077,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1899
5445975.614053655,2.3206549573244364e-10,3538134.3652459164,24158.919397114816,483191.3981876492,7113.770407390422,0.9161014725976697,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1288
3565763.2492861925,4.924137111810816e-10,6676202.193996106,310865.7805552404,375062.9889283836,10947.155016981584,1.465001916554959,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1263
2512692.4951044787,7.522670578943117e-10,7071887.935324125,232045.7326286125,130618.90645149416,1711.4166837848009,1.5184881503948657,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1110
7014652.908041939,4.741024759724408e-10,7088387.08069991,105787.15205260264,5131398.741740071,372752.7657930612,0.6407875882084609,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1960
6433107.237571408,4.1044526949077736e-10,746390.3816861251,106453.47898892988,515650.6541063877,8381.402818557608,0.9216880412727507,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_854
2545595.4195539067,9.597592315812756e-10,4949011.375781647,451937.0562226127,376114.9749258596,12823.72861372554,1.4231891162165233,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1236
3107681.6109083854,9.346086219462204e-11,3196338.665142917,598719.9555086278,1309457.708306176,111925.5392461312,1.1371592056598134,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1020
7604893.869185199,8.910844261965981e-10,4879393.593872585,320102.5609835053,1392807.3709470122,71028.49087514033,1.5021234386091518,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_463
2782059.452268525,4.2793367274956376e-10,7751774.282620541,2296579.291871626,2443462.3630355834,743573.1475857621,0.49704499484005443,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_144
6995683.685582616,6.443450971955676e-10,7187199.105840265,194241.40713183468,879092.8535163301,27212.576977184428,1.4436784032188623,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1115
6212531.476377498,6.515133082862927e-10,6510219.576093179,738939.6117117921,5291747.81287816,1595750.557087311,0.5228702716513557,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1991
7630979.729049189,4.13205511913236e-10,4144509.991566215,113846.77110445156,474927.7372044376,8248.466738912577,0.8715756732740209,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_247
4533358.359835814,6.29882238906602e-10,8284975.725500906,1388071.016066952,3145087.4225481567,813449.4765694634,0.800060041996245,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1394
1916251.70988006,5.224372443786295e-10,8405383.787073757,1302196.6831405703,363964.3961218968,15703.90029089839,1.3796275593726823,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_178
4820630.150748193,4.6061833655122616e-10,1309303.173852514,21377.0617010628,2131186.931872149,23405.028612277307,0.5619562590287527,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_293
6269467.849363169,1.8454681278695688e-10,5080564.071650891,1978.487839981752,11101.612540522345,53.6831045740151,0.262246387742895,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1843
7011749.818328309,1.2991824307690123e-10,3655048.542891147,57624.61103788497,249790.0275376416,2580.532771340366,1.3855959095100165,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_543
7564480.343561195,3.1510331060997646e-10,9801782.028519947,238309.16996559623,625155.1784995997,19948.318901770093,1.3220696598239146,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1099
4030813.049273007,4.337148341673898e-10,1934798.2594019696,358466.9902584915,3081126.694503121,386952.98834529583,0.6765945297899586,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1311
4437656.756457475,2.0169874441493648e-10,8333664.994432649,1212874.7797498666,2600120.2672748324,533512.0213798044,0.9367516115104476,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_994
1428517.887405291,3.965723010505967e-11,8634965.493048673,887548.5415818876,132396.29734910483,2224.280448179774,1.4779964257009763,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_899
6354659.535282075,2.60090406762731e-10,7272779.987373676,585737.8269859374,2183155.9354408686,211166.61250266744,1.208382176371636,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_447
3456011.414269248,5.536234559843709e-10,824555.968699332,226276.5202384272,3256652.890047276,427577.654294426,0.3136906975387067,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_221
4570822.922223686,7.260792276279705e-10,1748841.87228608,287800.64574032766,3677855.4552174215,371415.10382736346,0.6353790907321926,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_699
4878487.848176858,8.904125566550206e-10,117162.02086359815,59664.06942573218,4769390.2226109365,217017.7853028333,1.339252935858499,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_565
3810908.476043731,3.8588777503054464e-10,84219.72595223259,27268.07421737977,2142924.452621891,33248.09644695185,0.802939048205525,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1388
7182776.602535115,3.890976660786256e-10,3413559.6844216585,55094.98838301187,243215.0833937988,2050.015357556196,0.42143429080457395,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1922
2594967.9741174136,2.9782800845937086e-10,2976401.658892378,955083.8327947584,2244131.5498724123,512809.619286293,0.5168859786477358,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1909
3050508.1011326136,1.7609276785094906e-10,5084684.674552767,1435274.4943126745,2850869.355405568,978674.3335003732,0.3533608841912291,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1193
4242739.343741872,9.647201579411887e-10,6940396.4217245225,1398503.1204018914,3847212.17462096,1528704.3984718383,0.43020026970461095,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1581
7050177.937257248,8.284668738202743e-11,5210091.608848386,57227.63590646923,172795.64401888754,1375.0372724689005,1.3215508193693464,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_38
6183307.836266406,4.673858468683713e-10,5203818.48130664,393866.097961481,5740459.750532726,1563094.4282485512,0.28816556792621933,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1968
6123084.674176711,2.7461066325411777e-10,8623424.478392743,286258.19476446207,821656.3216648592,32957.36692009654,1.4389217653127175,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_246
2056444.3187984,7.16008025633677e-10,7106192.955933279,2742645.117825833,1432299.6542205513,251404.6029136457,0.8004022456471398,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1598
3160975.1344539504,7.367690954175872e-10,1354951.886017677,296203.7602583557,1694805.128705855,107053.42514327446,1.0067035440941279,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1368
4525987.262815636,8.772543069974961e-10,6780874.888584871,280825.1760560585,537774.1143043442,17853.642392495654,1.4510888933233066,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1847
560785.2559186055,2.021031631184196e-10,880717.4089205483,32942.34201539024,7381.703342214786,3.289535324939569,1.5578871513601875,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1987
4937161.777200447,2.8348437155625157e-10,1026849.8755469857,128530.50553588492,674262.5762801672,13975.804508821437,1.057952132886192,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1114
1549580.2576927785,5.021879248725411e-10,1473325.6229225388,738510.5357385299,974761.2805242372,89723.430633899,0.8908143643846119,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_433
2927131.097297417,2.2428820720870202e-10,37499.38048855706,27278.08297916037,1652684.853361274,27335.66311767163,1.054738590441569,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1301
3797674.847165927,9.828440252078043e-11,681946.9315154348,74012.94989043118,298280.9913961681,3389.4865656189013,1.2868292978825502,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1919
3412739.1075960877,2.990427325028391e-10,2324647.9842998767,522451.6070570588,2561377.6851114887,368005.1051720631,0.7110678390574772,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_784
1997877.3033899253,3.8300653662578604e-10,1078124.7206606604,34591.04717263058,80278.20077409645,346.36435352989275,1.5324566428225677,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1572
2802733.3187245447,5.254326551127742e-10,4196709.434089727,510466.32622547256,616336.4316684054,30136.547563930068,1.34813726819423,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1040
3021075.3411487127,7.45486773080066e-10,9854259.957803365,1317336.285623429,796284.4020330233,64769.48811038571,1.304134320383831,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1664
4542139.331057461,2.4411533659624727e-10,2199338.336946106,131134.9461475985,508545.76527225535,10206.242557580708,1.391585102652594,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_272
5025766.04314633,7.355123417569162e-10,7926823.476005015,983593.9772988928,2242173.1701616123,320815.5441428749,1.105623467252377,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_594
3842019.039013812,3.650412842673024e-10,2120112.896324232,420859.5552739745,3356158.865140404,589593.817142186,0.4991362072984712,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1336
5015307.74770613,9.246333988264511e-10,5972246.102773311,872431.1223526439,2932337.997830692,487512.99502137175,0.9451954800613663,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1460
4183249.369839083,4.038358846380503e-11,1566026.7364804004,16833.448510735194,74522.55870531205,182.6157446418392,0.35964661122369,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_379
6087545.298411065,2.4049747434697985e-10,6340771.938878831,153090.8095497177,447741.002363232,9476.762135183928,1.3487976726955722,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1448
1853766.5375932888,5.619793203864515e-10,7315768.843307367,2448641.1641113022,802263.1421879196,77211.64438075427,1.1230660387461695,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1265
567134.2827040252,1.7890476504554252e-10,4602193.143855749,6457550.99661449,407922.5092089982,22893.54483951938,0.7680784001820257,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1731
1306210.810775348,8.39682273293546e-10,7684686.344883464,4610993.515558773,839860.620094797,93254.8509737531,0.8724915728663023,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_554
2572645.0655250675,6.182257574229988e-10,256656.44700145983,77691.60487978686,1395400.4306709808,28904.69124209425,0.9878483284595339,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1816
2100327.456444493,6.255581624522276e-10,343139.06417393626,138146.76393582375,1839346.405038896,118516.90208401725,0.5042997287481648,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_191
4477937.515680574,8.369094427480576e-11,7429685.922122998,845434.3070839436,3921756.5408529295,1452740.2127330245,0.47860195266355876,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_683
7608010.282149327,4.958221538253273e-10,5865775.946215789,216709.12027232625,809895.059355092,26966.858619017938,1.3672818349666536,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1090
4442451.143525718,3.494106762226065e-10,5079194.505715058,851147.4168514475,3915056.097046393,1214373.599558088,0.4670632402814111,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_390
2610115.6681380053,5.75101442246135e-10,2422896.577268029,258261.88710135856,468179.9580391029,14118.760911598769,1.3911472940349885,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_508
2398788.071632359,5.908448480791028e-10,6393334.26067215,986991.9018267862,575634.7927992863,34002.56555980314,1.3282721602950844,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_347
5520759.235484708,1.4544942435314796e-10,5640689.003634315,313797.22526584886,3300949.0842728275,504766.2929663221,0.9024522281559099,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_935
3609118.988387239,1.1423387536021183e-10,2582948.450656666,370521.25822709285,2470795.331603034,315813.6041486073,0.7869511343498012,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_324
3695542.1565532666,7.45543985175249e-10,331111.12494300544,71908.1003828197,2709004.1955600777,49511.39172164528,0.7169340085221956,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_819
6670215.617599941,6.700082962615783e-11,4358718.171893758,124137.9335069119,450789.6962096793,8269.778292780755,0.7508905510065949,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1540
6832516.772962865,4.3749558612438244e-10,8016374.187654234,271341.0063206651,5101499.733756787,926200.6207007384,0.7197293277478657,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_833
1628347.9055876269,5.559559280381088e-10,4607002.127420129,2103848.7449971093,923650.0814940488,101650.32940874682,0.967618631787804,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1353
6961438.390843903,8.0427821842144e-10,4280555.346793625,95384.95980136564,3551735.040638505,155120.8099412253,0.9837298846777378,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_874
4981404.376938856,5.766428158362718e-10,5014926.495674602,841793.929357477,4645409.931128654,1698307.3922113627,0.33585272161375646,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1073
3533133.0991771584,4.878387340557332e-10,9639603.341675568,2104069.688583948,2760720.1899368293,842850.4629854575,0.6704785069948709,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1828
6475925.90402059,9.748906098602422e-10,8689892.255189208,1027592.50774611,4745741.628809888,1354218.0289218144,0.7307924242558851,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1297
5265910.616022648,2.434080402701637e-10,334676.3457191737,72486.01994207557,454132.8159979328,5543.525498613419,0.7481994096549507,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1908
7613499.786817037,4.620799189653859e-10,7055781.931256397,183552.96190847663,754284.339409541,22253.816860360275,1.419615887579245,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_275
131155.3738085906,2.4319019293984827e-10,92082.7547597436,662875.2622228888,124746.72198023,2147.735338836991,0.31737098393674645,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1040
4511182.735292938,4.1884741232639884e-10,7527439.422863108,515816.9466363342,908205.389429886,54280.18407410475,1.365551929643365,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1859
2842673.042932041,5.979700732730442e-11,398365.7442046351,35303.339806186945,148616.9267808051,744.5991747694171,1.3689837115819325,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1130
3684934.792839917,4.1871069204236985e-10,4945118.106473427,530215.3478866845,950523.827603424,59863.33384158123,1.3073795102851182,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_319
6590133.739754941,3.9828703161238e-10,1805822.3731411167,170597.66763481117,848952.3836362766,26663.87838699316,1.500218936373632,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_720
7722035.654536083,2.5693992796401723e-10,2335310.424968907,24079.301879853952,99184.83115285433,363.0251545956456,0.302166966743968,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1336
6249773.17791036,7.938929026454858e-10,1354998.9407567545,31249.742231663982,3305418.353464212,61192.492542097,0.32141170904271577,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_96
1238851.7335841102,1.1943172044177308e-10,8756269.597138176,5609088.476087926,964851.49860451,126199.53389438812,0.6779066511104813,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1136
4501998.306041337,3.0354759869217395e-10,1647386.438958628,48525.46977119679,3105471.359842077,20390.407824679976,0.7974012349028251,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_731
7073645.993259899,6.552925909677579e-11,8243267.441727538,146535.10468523472,345179.8226554034,6458.814531429207,1.4631782145363266,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1648
4233453.798547663,8.631566192169448e-11,2779895.9550317302,71649.23153007499,222323.8955678906,2248.665078106787,1.392733821372873,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1468
2812778.223716581,1.8036841402730308e-10,471557.8871604831,81522.92169922864,998331.952716112,26950.703222509208,1.455144956102122,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_598
7374219.3541402705,3.4642932547459307e-10,7975525.169635742,198339.94608167929,6910279.917787948,1063160.7653739597,0.17842170431582352,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1875
3576290.244718616,1.560195306095384e-11,8665044.851970505,1160250.1488697336,2145212.9210361503,442872.3506799404,0.921907098446385,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1374
531180.1688516102,5.595398969030665e-10,2837200.990875752,2758633.077151558,183696.4416000159,4535.053777302831,1.217858577162177,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1927
2014848.0914568035,7.790440488001461e-10,7532240.961642192,3239837.855124304,1830320.3405740997,447425.7768795148,0.43114909246378985,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1671
4470303.531151292,9.41455072615335e-10,4966808.704213608,692838.6741708674,1953229.970194232,211900.5947895925,1.1154568129527218,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_185
2392339.7632258814,2.2714803854367532e-10,2315555.3327725865,749251.5277329877,1561413.3950585744,195923.3186599147,0.8530758782774654,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_588
1555021.2678296918,3.14316022064239e-10,3513890.924924512,1796885.909088328,1174043.7195051897,168981.47702750153,0.7145879586827774,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_201
4385989.03898689,9.866985666023223e-10,4646084.848186742,826938.7821888526,2682567.9975075186,431739.51201456494,0.9050923271602346,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1893
3030808.3277906645,7.932476856452388e-10,2394348.44349841,574437.9922251231,1670431.5795501275,168242.14233881052,0.9881361251916895,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1181
