#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,,,,,CoercivityHcExternal,Remanence,MaximumEnergyProduct,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,,,,,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,
#A / m,J / m,J / m3,rad,rad,rad,rad,A / m,A / m,J / m3,
Ms,A,K1,k1_theta,k1_phi,h_theta,h_phi,Hc,Mr,BHmax,file_path
2280233.2099821023,8.210321106145916e-12,7814627.962350235,0.,0.,0.0178887823,1.57079632679,3596901.713876794,2276851.4649146334,1627881.7849832173,data/291682_694/parameters.json
2186197.5241658227,2.869557022440425e-12,4827194.497391433,0.,0.,0.0178887823,1.57079632679,1878028.3284843608,2179426.4688459914,1489994.7799459666,data/291682_696/parameters.json
2898345.174394204,1.6174093074450285e-12,1941412.9168392257,0.,0.,0.0178887823,1.57079632679,103450.71300973254,515064.9932129532,1928155.5298236224,data/291682_697/parameters.json
2001737.3258215345,2.864127378391353e-12,8231043.399446893,0.,0.,0.0178887823,1.57079632679,4504084.889500578,1999950.2924168303,1256331.2283957049,data/291682_698/parameters.json
3542406.4490484274,7.625730982810251e-12,2401466.0895982697,0.,0.,0.0178887823,1.57079632679,119366.2073189221,538765.014923033,2911416.613411151,data/291682_699/parameters.json
1100097.8802035942,8.744419356296081e-12,2680221.794534792,0.,0.,0.0178887823,1.57079632679,3039859.413055172,1099282.096080162,379582.585111016,data/291682_70/parameters.json
2909145.72478747,4.225595565359689e-12,8501562.580084374,0.,0.,0.0178887823,1.57079632679,2427112.882151388,2900008.9223934803,2638052.8238765285,data/291682_700/parameters.json
1635204.960073335,3.830006398209828e-13,1810098.4254399429,0.,0.,0.0178887823,1.57079632679,620704.2780583928,1623947.2048529468,823485.1386047617,data/291682_701/parameters.json
2631716.200521876,2.306242182816474e-13,335284.53329508647,0.,0.,0.0178887823,1.57079632679,39788.73577297444,103287.4983303153,632064.0291531438,data/291682_703/parameters.json
3239146.777310064,8.373656142482595e-12,7587723.848209825,0.,0.,0.0178887823,1.57079632679,1702957.8910832794,3220477.972112613,3244319.623648945,data/291682_705/parameters.json
2157636.4326318847,6.803643853343032e-13,7459748.073727866,0.,0.,0.0178887823,1.57079632679,3342253.804929767,2154685.374643811,1457971.2947648417,data/291682_706/parameters.json
1900051.7547109963,2.64686136453612e-13,1799829.7476373855,0.,0.,0.0178887823,1.57079632679,318309.88618379144,1874565.1565002643,1078962.8315470244,data/291682_707/parameters.json
1327357.903905574,5.590669381467765e-12,2197531.630747946,0.,0.,0.0178887823,1.57079632679,1750704.3740108472,1324724.5428139889,550913.1040530835,data/291682_708/parameters.json
1939650.094185762,1.4903858884372608e-12,5058421.468103565,0.,0.,0.0178887823,1.57079632679,2443028.376460577,1936058.9205197296,1176807.040570924,data/291682_709/parameters.json
2022113.5847140744,6.6340467861939175e-12,2116605.0418773377,0.,0.,0.0178887823,1.57079632679,732112.7382227196,2001109.9793183035,1243272.1547798144,data/291682_710/parameters.json
2401674.0028625536,8.097818922067058e-12,8498753.050467614,0.,0.,0.0178887823,1.57079632679,3668521.4382681455,2397975.518267283,1805653.845539573,data/291682_711/parameters.json
3199131.3592278347,9.524328030983738e-13,697403.3848759803,0.,0.,0.0178887823,1.57079632679,39788.73577297444,122065.10346349464,1238253.599496017,data/291682_712/parameters.json
3575129.32833727,1.027976446032546e-12,7109153.358146925,0.,0.,0.0178887823,1.57079632679,819647.9569232621,3537638.790630346,3877353.396198665,data/291682_713/parameters.json
1470785.020815022,7.307638827808751e-12,8457894.597901141,0.,0.,0.0178887823,1.57079632679,7345000.62369085,1470257.8088278226,679074.604386968,data/291682_714/parameters.json
2692757.21878593,5.2976786868336375e-12,9107783.709321344,0.,0.,0.0178887823,1.57079632679,3183098.8618378746,2687177.531726632,2266780.2107377523,data/291682_715/parameters.json
2047414.30292606,5.065325507371602e-13,4777678.18635525,0.,0.,0.0178887823,1.57079632679,1917817.0642573333,2042249.850003314,1308877.3920354072,data/291682_716/parameters.json
1792533.0979513547,9.084778042100271e-12,7067766.790115056,0.,0.,0.0178887823,1.57079632679,4631408.843974092,1791133.080828568,1007698.4395820936,data/291682_718/parameters.json
2855127.800311376,4.302535527372054e-12,8156732.339474736,0.,0.,0.0178887823,1.57079632679,2379366.3992238203,2846105.2401074,2540858.540698842,data/291682_719/parameters.json
3577877.9671460586,4.3481280674683736e-12,5535251.4835192505,0.,0.,0.0178887823,1.57079632679,549084.5536670398,3515252.1776689524,3754824.20954667,data/291682_720/parameters.json
3391634.8969067014,1.6104975618014161e-12,6574401.442707918,0.,0.,0.0178887823,1.57079632679,859436.692696236,3358409.772025737,3501324.3474398395,data/291682_721/parameters.json
2242594.61395893,9.515275543435142e-12,910310.1256155984,0.,0.,0.0178887823,1.57079632679,87535.21870054302,2098966.565223336,1249903.3758865122,data/291682_722/parameters.json
2177707.9508198528,5.391593670315749e-12,9021762.74739902,0.,0.,0.0178887823,1.57079632679,4504084.889500578,2175518.996281984,1486511.791392543,data/291682_723/parameters.json
2482804.930890642,6.021502870080362e-12,1513242.2591304963,0.,0.,0.0178887823,1.57079632679,175070.4374010855,2360744.155804497,1600441.692871936,data/291682_725/parameters.json
1193523.000290402,9.265446172594037e-12,4632586.791809144,0.,0.,0.0178887823,1.57079632679,4981549.718776254,1192998.884968037,447100.2667772173,data/291682_726/parameters.json
754182.9832303561,2.0960496183363137e-13,602386.9249369886,0.,0.,0.0178887823,1.57079632679,692324.0024497458,752024.3254253711,177427.5105672196,data/291682_727/parameters.json
2044199.80987229,4.922225067272048e-12,9843260.622320017,0.,0.,0.0178887823,1.57079632679,5482887.789515713,2042736.4801964397,1310735.965185404,data/291682_728/parameters.json
2038765.798723004,9.49066046189366e-12,3280550.768921345,0.,0.,0.0178887823,1.57079632679,1424436.740672465,2029431.0313124764,1290216.106942909,data/291682_729/parameters.json
1601342.2018474578,3.385669498982175e-12,8088091.094971553,0.,0.,0.0178887823,1.57079632679,6095634.320419498,1600587.645561251,804767.5773353804,data/291682_73/parameters.json
3016335.8445709613,2.7804274263222004e-12,9522785.06793788,0.,0.,0.0178887823,1.57079632679,2578310.0780886854,3007490.7907965896,2837669.8798638843,data/291682_733/parameters.json
1523571.93552819,9.563990666991772e-12,2559197.8663839507,0.,0.,0.0178887823,1.57079632679,1766619.8683200362,1519902.9720281342,725021.1519693353,data/291682_734/parameters.json
3826669.2599805114,1.5432764617177301e-12,4473331.278693545,0.,0.,0.0178887823,1.57079632679,334225.380492981,1472325.8363771392,3693968.673793968,data/291682_736/parameters.json
3502420.562207252,2.8086900916383857e-12,5461178.975061782,0.,0.,0.0178887823,1.57079632679,509295.817894066,3443610.5208100644,3607114.739282383,data/291682_738/parameters.json
3001860.244132356,8.138947276598738e-12,943072.6684298886,0.,0.,0.0178887823,1.57079632679,31830.98861837967,130490.635211645,1606005.6666567554,data/291682_739/parameters.json
2924887.8352384386,4.6941229670232816e-12,5554650.967045681,0.,0.,0.0178887823,1.57079632679,1209577.567498406,2903737.5103884465,2631793.9669721136,data/291682_742/parameters.json
423019.4511190372,6.921150811714189e-12,1362109.7920082705,0.,0.,0.0178887823,1.57079632679,4551831.372428145,422933.9100566383,56192.39390945273,data/291682_743/parameters.json
1253834.4302946278,2.535115535435399e-12,5310332.882216071,0.,0.,0.0178887823,1.57079632679,5220282.133414092,1253294.651298571,493433.11294474313,data/291682_744/parameters.json
1910525.4389703996,6.820038911569049e-12,6458831.556506499,0.,0.,0.0178887823,1.57079632679,3708310.1740411194,1908385.2995787167,1143826.6315226797,data/291682_745/parameters.json
850385.0680425309,1.8097614855132986e-12,4563710.961256073,0.,0.,0.0178887823,1.57079632679,7106268.209053012,850186.386061055,227073.0070461097,data/291682_746/parameters.json
3632885.6891462593,9.57747036567841e-12,2971710.798176517,0.,0.,0.0178887823,1.57079632679,135281.70162811165,3411148.915980022,3283461.49201899,data/291682_747/parameters.json
1573494.2839726347,7.984688843954019e-12,3816686.3421514034,0.,0.,0.0178887823,1.57079632679,2689718.5382530093,1571321.4508814472,775366.996607389,data/291682_749/parameters.json
1702792.602340222,1.4497134968420298e-13,5594734.856516056,0.,0.,0.0178887823,1.57079632679,3302465.069156794,1701090.3578742156,908860.9285848248,data/291682_75/parameters.json
2451183.2215145472,6.956677417843581e-12,5580573.629210477,0.,0.,0.0178887823,1.57079632679,1981479.0414940903,2442502.31520522,1870719.8575581356,data/291682_750/parameters.json
2533440.6592135155,5.449880192702492e-12,8435720.812752815,0.,0.,0.0178887823,1.57079632679,3214929.850456253,2528614.220537552,2007353.812356668,data/291682_751/parameters.json
681838.8536862218,7.713249322367184e-12,2290628.5659857,0.,0.,0.0178887823,1.57079632679,4591620.108201118,681651.47761822,145964.26756555858,data/291682_753/parameters.json
3757031.213805132,2.681430325662148e-12,1497470.6468353048,0.,0.,0.0178887823,1.57079632679,63661.977236758736,264191.0781058441,2266042.9517674446,data/291682_754/parameters.json
1615461.9639323808,7.054350800346155e-12,8126438.767370593,0.,0.,0.0178887823,1.57079632679,6222958.274893011,1614695.1321995652,819031.9636388136,data/291682_755/parameters.json
3115581.943658908,5.72255067498902e-13,6045945.227124909,0.,0.,0.0178887823,1.57079632679,883309.9341600202,3089861.129693656,2973380.9189816182,data/291682_756/parameters.json
2025054.0082402944,8.618682329705431e-12,7377286.304868428,0.,0.,0.0178887823,1.57079632679,4050493.301688686,2022854.2343659035,1285171.0577323453,data/291682_759/parameters.json
2742501.215009476,5.588336479021833e-12,4228752.931710798,0.,0.,0.0178887823,1.57079632679,931056.4170875888,2716495.139826893,2294154.4102937724,data/291682_76/parameters.json
685054.7148214914,7.168629117379309e-12,2761614.2329747304,0.,0.,0.0178887823,1.57079632679,5546549.76675247,684890.1754931457,147352.20982101365,data/291682_760/parameters.json
1465397.89253131,7.033391081383733e-12,4861028.507663326,0.,0.,0.0178887823,1.57079632679,3931127.0943697672,1464307.635362257,673513.425443312,data/291682_761/parameters.json
801395.7887156635,2.25048023428952e-12,2164632.323508427,0.,0.,0.0178887823,1.57079632679,3429789.0236303075,801053.6874285542,201576.85376567385,data/291682_762/parameters.json
3964414.3975528167,2.088908118325717e-12,4167505.652313289,0.,0.,0.0178887823,1.57079632679,278521.1504108176,958532.6104142278,3782191.229782521,data/291682_763/parameters.json
3965772.3850924806,3.131268065433937e-12,8261954.473761759,0.,0.,0.0178887823,1.57079632679,867394.4398508307,3919583.810715612,4747399.412941173,data/291682_764/parameters.json
3654584.7012406457,1.9061512196004067e-12,1129585.2555393777,0.,0.,0.0178887823,1.57079632679,55704.23008216397,180749.89035289528,1861808.9836610088,data/291682_765/parameters.json
985431.2220736752,4.191319039185351e-12,859917.3361953355,0.,0.,0.0178887823,1.57079632679,891267.6813146151,981976.1472996116,302379.33899251866,data/291682_766/parameters.json
2392762.3879904835,5.163875082180551e-12,9716781.362101229,0.,0.,0.0178887823,1.57079632679,4265352.47486274,2389842.020405613,1793694.193532745,data/291682_767/parameters.json
2128858.278619868,6.991360339568815e-12,3111872.404041875,0.,0.,0.0178887823,1.57079632679,1153873.3374162426,2115850.382507463,1399871.6108643955,data/291682_768/parameters.json
3628351.224054686,3.1907493223627466e-12,8451718.253875963,0.,0.,0.0178887823,1.57079632679,1289155.0390443536,3600790.741735899,4043891.142948933,data/291682_769/parameters.json
2413161.741273863,5.421783566258771e-12,526514.8705855918,0.,0.,0.0178887823,1.57079632679,23873.2414637849,100512.9906140684,981689.1770833284,data/291682_77/parameters.json
3854636.064088252,3.0606016902442378e-12,586849.4747784225,0.,0.,0.0178887823,1.57079632679,23873.2414637849,95666.04384373772,1524788.2552703987,data/291682_770/parameters.json
3719226.718585049,7.598352177222181e-12,7014109.221330466,0.,0.,0.0178887823,1.57079632679,962887.405705968,3674748.513423037,4173667.967466219,data/291682_772/parameters.json
2604667.4646480186,1.566531187330829e-12,2234953.160311859,0.,0.,0.0178887823,1.57079632679,127323.95447351687,2513958.6542891697,1830524.521765655,data/291682_773/parameters.json
3921080.9780355166,5.968514084987791e-12,9094497.244981106,0.,0.,0.0178887823,1.57079632679,1273239.544735164,3886380.4080689866,4700207.885990845,data/291682_776/parameters.json
1583998.5844004476,5.3121349764311246e-12,7792468.701952208,0.,0.,0.0178887823,1.57079632679,6024014.596028146,1583241.078181077,787433.9857702074,data/291682_777/parameters.json
3158730.98855508,7.282410583279486e-12,159392.75444845017,0.,0.,0.0178887823,1.57079632679,23873.2414637849,83759.50748545372,840222.0905089846,data/291682_778/parameters.json
1510995.915931024,2.4442118761303254e-12,9318152.045239689,0.,0.,0.0178887823,1.57079632679,7687183.751338418,1510473.936259188,716727.225382887,data/291682_779/parameters.json
2883032.140866222,9.4132463385289e-12,4341969.580938216,0.,0.,0.0178887823,1.57079632679,962887.405705968,2852445.767182472,2524303.4926743195,data/291682_780/parameters.json
1316685.056471719,3.87369341966007e-12,6779182.560234357,0.,0.,0.0178887823,1.57079632679,6493521.678149228,1316210.6711694887,544215.9493783453,data/291682_781/parameters.json
3638363.347436118,7.95078062762375e-12,5981665.965773042,0.,0.,0.0178887823,1.57079632679,755985.979686504,3583213.431133904,3934957.7844950007,data/291682_782/parameters.json
1622810.2927393871,1.4317481292892808e-12,7088499.013027015,0.,0.,0.0178887823,1.57079632679,5037253.948858416,1621851.4410823716,826285.8364149424,data/291682_783/parameters.json
2964506.372892116,7.734588558299815e-12,4196283.907146771,0.,0.,0.0178887823,1.57079632679,787816.9683048831,2925891.1875831187,2640527.211786857,data/291682_785/parameters.json
1867427.221904508,7.543935387860919e-12,8012035.333675676,0.,0.,0.0178887823,1.57079632679,4989507.465930848,1866053.328538682,1093798.5196687588,data/291682_787/parameters.json
3666524.9214760982,3.5131736857208146e-12,6726664.1328189485,0.,0.,0.0178887823,1.57079632679,763943.7268410987,3619511.6983445454,4036137.873275065,data/291682_789/parameters.json
525050.4479357185,2.0189053633180724e-12,1449804.2119297043,0.,0.,0.0178887823,1.57079632679,3708310.1740411194,524911.0441175306,86558.9453678424,data/291682_79/parameters.json
2248038.1774932174,2.0265748870543693e-12,7902750.542085718,0.,0.,0.0178887823,1.57079632679,3477535.506557875,2244849.157769774,1582504.9070095683,data/291682_790/parameters.json
3904787.196846309,7.0073595540202394e-12,4257551.997934367,0.,0.,0.0178887823,1.57079632679,167112.69024649073,3730474.216703926,3976969.8980561015,data/291682_791/parameters.json
936285.905096668,6.524629603526071e-12,893291.8491352288,0.,0.,0.0178887823,1.57079632679,1082253.6130248895,933874.6913939824,273670.32264610525,data/291682_792/parameters.json
2831409.7887557778,6.261634898976668e-12,6025689.638550932,0.,0.,0.0178887823,1.57079632679,1583591.6837643604,2816239.501036133,2482241.2383031137,data/291682_793/parameters.json
3426592.9685025825,7.427388045648841e-12,2899818.4802431813,0.,0.,0.0178887823,1.57079632679,135281.70162811165,3243707.181453025,2988375.720509173,data/291682_794/parameters.json
425931.12506002624,6.214677581136637e-12,523428.471451729,0.,0.,0.0178887823,1.57079632679,1718873.385392469,425739.8763545948,56938.59873515637,data/291682_795/parameters.json
1881027.444801642,7.985250992155635e-12,7755677.334076977,0.,0.,0.0178887823,1.57079632679,4758732.798447605,1879541.135635128,1109639.3552344108,data/291682_796/parameters.json
2611025.8848296483,5.974973162732467e-12,8579094.444659377,0.,0.,0.0178887823,1.57079632679,3135352.378910307,2605654.5687773703,2131339.220805548,data/291682_797/parameters.json
681614.7466584018,7.191211437925093e-12,3534048.624719899,0.,0.,0.0178887823,1.57079632679,7193803.427753553,681474.3824172365,145890.3107191007,data/291682_798/parameters.json
2127168.5262352177,3.803773392064429e-12,9734510.792648043,0.,0.,0.0178887823,1.57079632679,5053169.443167605,2125407.776665171,1418911.5412844063,data/291682_8/parameters.json
569619.500070232,3.910397788678384e-12,1493444.975404613,0.,0.,0.0178887823,1.57079632679,3541197.483794632,569451.4975717542,101870.79039083846,data/291682_80/parameters.json
2512982.002832355,7.989970090265017e-12,9508063.868207209,0.,0.,0.0178887823,1.57079632679,3915211.600060578,2509243.658824392,1977146.9271921164,data/291682_800/parameters.json
1413478.979886139,9.912860802429273e-12,4615934.013054644,0.,0.,0.0178887823,1.57079632679,3986831.3244519294,1412475.1852949392,626676.7903400249,data/291682_802/parameters.json
2796672.4043817874,9.293985446180025e-13,1613587.4673642018,0.,0.,0.0178887823,1.57079632679,167112.69024649073,651817.4756265366,1622190.6348769744,data/291682_803/parameters.json
252598.37281651265,5.021462496742679e-12,389681.612984878,0.,0.,0.0178887823,1.57079632679,2212253.7089773337,252543.05532639255,20029.51214462335,data/291682_807/parameters.json
1758360.1515592537,4.893623057188631e-12,5127939.030965348,0.,0.,0.0178887823,1.57079632679,3127394.6317557124,1756155.246261482,968560.0893036568,data/291682_808/parameters.json
2664551.046132965,1.7794820896933372e-12,1594232.795801836,0.,0.,0.0178887823,1.57079632679,39788.73577297444,299364.6300154901,1631112.020457375,data/291682_809/parameters.json
3244124.265678418,8.311779573974172e-12,4620175.850787697,0.,0.,0.0178887823,1.57079632679,708239.4967589353,3193257.464429651,3122577.636995797,data/291682_81/parameters.json
942430.474684801,3.112242979215009e-13,1361971.402295186,0.,0.,0.0178887823,1.57079632679,1440352.2349816544,941045.4992192028,278078.68996538594,data/291682_811/parameters.json
2537481.252494111,3.731179351178706e-12,291523.10367491824,0.,0.,0.0178887823,1.57079632679,15915.494309190131,58546.49738314799,730894.9797040349,data/291682_813/parameters.json
1481383.3871204397,4.272965885741036e-12,467050.9284371616,0.,0.,0.0178887823,1.57079632679,159154.94309189596,1406972.212197193,569115.1920578689,data/291682_816/parameters.json
1940883.0245474312,1.6923187502455425e-12,1399517.3821856822,0.,0.,0.0178887823,1.57079632679,238732.4146378437,1893970.770695224,1073101.6563023787,data/291682_817/parameters.json
3328109.729531194,1.1484738966046973e-12,4327376.228385771,0.,0.,0.0178887823,1.57079632679,413802.8520389287,3247814.37328232,3113910.996183969,data/291682_818/parameters.json
2932414.560900802,4.634849728691193e-12,9639210.522713607,0.,0.,0.0178887823,1.57079632679,2888662.2171178744,2924902.899285818,2684722.688043799,data/291682_82/parameters.json
1649457.564537465,2.419726812295301e-12,792259.8214882729,0.,0.,0.0178887823,1.57079632679,183028.1845556803,1588855.3294395225,738334.9181040837,data/291682_820/parameters.json
1290472.4509504174,3.3090741497753544e-12,2736161.924968717,0.,0.,0.0178887823,1.57079632679,2307746.674832469,1288839.381868749,521673.6537343612,data/291682_821/parameters.json
2175399.9912700406,9.267849852402182e-13,976282.0589121556,0.,0.,0.0178887823,1.57079632679,55704.23008216397,354281.76298630604,1032261.9961212846,data/291682_822/parameters.json
3833441.951006791,1.95190381633642e-12,8965038.948450018,0.,0.,0.0178887823,1.57079632679,1122042.3487978636,3800697.458574893,4496685.415306817,data/291682_823/parameters.json
1688933.2621000991,4.900366414429019e-12,8547336.211988514,0.,0.,0.0178887823,1.57079632679,6127465.309037876,1688083.442225089,895162.0044430823,data/291682_824/parameters.json
3748184.422419841,1.2390073527842028e-12,5194263.587694384,0.,0.,0.0178887823,1.57079632679,445633.84065730777,3642268.6679858407,3838347.306143317,data/291682_825/parameters.json
3267546.9833693705,5.396863152912189e-12,9910625.309412628,0.,0.,0.0178887823,1.57079632679,2411197.387842199,3255653.924920309,3323325.5271769306,data/291682_826/parameters.json
3150052.7059451784,2.482830358258135e-12,1414124.6382271957,0.,0.,0.0178887823,1.57079632679,63661.977236758736,246810.78956518503,1876784.0719917496,data/291682_827/parameters.json
3943982.0225338894,8.53213025954035e-13,8597627.790791318,0.,0.,0.0178887823,1.57079632679,835563.4512324516,3901856.1285383594,4713547.492675974,data/291682_829/parameters.json
3063590.3290680684,3.536788770194019e-12,4091024.301601506,0.,0.,0.0178887823,1.57079632679,493380.3235848764,3011346.242625756,2760317.652797816,data/291682_830/parameters.json
2893441.2522057714,7.226463347668363e-12,9418620.32572397,0.,0.,0.0178887823,1.57079632679,2968239.6886638203,2886154.3109254413,2614144.2258532764,data/291682_831/parameters.json
192273.64879691537,2.476618734816292e-12,344611.5072075267,0.,0.,0.0178887823,1.57079632679,2570352.3309340905,192238.21372939803,11609.772214061695,data/291682_832/parameters.json
2572717.796747314,2.7144997409476896e-12,3425228.981979933,0.,0.,0.0178887823,1.57079632679,652535.2666767719,2542715.495639426,1999273.166461364,data/291682_833/parameters.json
230597.5611157455,3.072438111315882e-12,466637.4952043107,0.,0.,0.0178887823,1.57079632679,2888662.2171178744,230554.02407048747,16696.693963615082,data/291682_835/parameters.json
2014004.8900703336,6.244176069043418e-12,3126666.3848788333,0.,0.,0.0178887823,1.57079632679,1297112.7861989485,2004085.502431899,1257701.9541761023,data/291682_837/parameters.json
3876299.296946501,4.042521599786579e-12,2579963.155716629,0.,0.,0.0178887823,1.57079632679,103450.71300973254,419592.07019103377,3048780.9222158543,data/291682_838/parameters.json
3240542.1848111027,1.2428640003201725e-12,4952252.054907009,0.,0.,0.0178887823,1.57079632679,477464.8292756869,3191626.4499445707,3111326.3727741246,data/291682_839/parameters.json
2281837.678361947,1.3422650404869949e-12,7256463.834112786,0.,0.,0.0178887823,1.57079632679,2960281.941509226,2277859.860670764,1629103.190850558,data/291682_84/parameters.json
639390.3506900802,2.5870422558103864e-12,3507344.279098096,0.,0.,0.0178887823,1.57079632679,7520071.061091932,639264.9709108459,128371.00226702618,data/291682_840/parameters.json
3691255.734647222,2.202627287910214e-12,2240540.4301378382,0.,0.,0.0178887823,1.57079632679,103450.71300973254,380337.6766957852,2581034.9573183274,data/291682_842/parameters.json
1291210.9221737855,8.079367213489155e-12,2061573.521640791,0.,0.,0.0178887823,1.57079632679,1766619.8683200362,1288692.1164973918,521369.5612917206,data/291682_844/parameters.json
2515473.196491506,4.1572585986924286e-12,2435085.341981252,0.,0.,0.0178887823,1.57079632679,389929.6105751444,2462028.156790775,1826471.639470488,data/291682_845/parameters.json
2357226.010104465,3.3851439584728426e-12,1462991.8146160068,0.,0.,0.0178887823,1.57079632679,127323.95447351687,2243835.9589472977,1440469.9198979468,data/291682_846/parameters.json
518834.8978377648,8.768602552473135e-12,938793.6380093826,0.,0.,0.0178887823,1.57079632679,2522605.848006523,518644.7978607084,84501.26827402356,data/291682_847/parameters.json
3435887.4024555674,3.3551764636732388e-12,5627628.602010098,0.,0.,0.0178887823,1.57079632679,644577.5195221772,3387052.7446861607,3520290.4293638244,data/291682_848/parameters.json
3591036.2109343214,1.4444545332808485e-12,5142065.290972972,0.,0.,0.0178887823,1.57079632679,453591.5878119026,3509579.770532791,3652382.3665148094,data/291682_849/parameters.json
2093194.570118982,7.096646898778422e-12,6182557.678711685,0.,0.,0.0178887823,1.57079632679,3047817.1602097666,2089735.3673347863,1371195.757395219,data/291682_85/parameters.json
1979625.3880288173,1.585822364262937e-12,6853106.853912493,0.,0.,0.0178887823,1.57079632679,3557112.978103821,1977307.2559794288,1227903.560262933,data/291682_850/parameters.json
2668314.320165448,2.7344639218097985e-12,4723602.784520314,0.,0.,0.0178887823,1.57079632679,1090211.3601794844,2649585.763910741,2191882.9697108488,data/291682_851/parameters.json
817480.8463494567,1.685214062939482e-12,3970751.903405826,0.,0.,0.0178887823,1.57079632679,6413944.206603282,817281.5042998346,209837.64761480776,data/291682_852/parameters.json
3522834.4973594868,5.887809619181147e-12,7589978.444523336,0.,0.,0.0178887823,1.57079632679,1265281.7975805695,3493943.8510190067,3803883.060823754,data/291682_853/parameters.json
3202260.900272049,4.5002750661301474e-12,2300864.004895076,0.,0.,0.0178887823,1.57079632679,47746.48292756921,116145.0268134871,2469017.3760309704,data/291682_855/parameters.json
3293816.334371509,9.309931611725884e-12,226661.78151651143,0.,0.,0.0178887823,1.57079632679,31830.98861837967,99504.3902423524,988962.8621314513,data/291682_856/parameters.json
3417690.680561528,4.2163181750851795e-12,50307.18655602704,0.,0.,0.0178887823,1.57079632679,7957.747154595366,26432.21935651288,760660.4878720925,data/291682_857/parameters.json
2911359.546273108,3.9219630070022795e-12,1107791.7676056684,0.,0.,0.0178887823,1.57079632679,71619.72439135349,293451.95346480503,1634524.9200118107,data/291682_858/parameters.json
3021164.3772826325,1.4900497214407365e-12,9722420.35383625,0.,0.,0.0178887823,1.57079632679,2554436.8366249013,3012539.188007504,2847375.933999042,data/291682_859/parameters.json
2005870.2952077384,3.187516758746276e-12,6433299.943888609,0.,0.,0.0178887823,1.57079632679,3302465.069156794,2003154.449441256,1260121.8169344086,data/291682_86/parameters.json
1545803.7051766715,1.6286669575160149e-12,6324208.900083395,0.,0.,0.0178887823,1.57079632679,4718944.062674632,1544868.9903683015,749694.9761572569,data/291682_860/parameters.json
3004075.296142384,4.9578952949432735e-12,5458787.754791488,0.,0.,0.0178887823,1.57079632679,1090211.3601794844,2979054.3662809758,2764850.6260386105,data/291682_862/parameters.json
2287978.722727833,5.903892692281036e-12,7015216.0127821,0.,0.,0.0178887823,1.57079632679,3047817.1602097666,2283795.641020644,1637536.2453441804,data/291682_864/parameters.json
1488837.2639489502,4.972426215340672e-12,2109060.887848845,0.,0.,0.0178887823,1.57079632679,1344859.2691265172,1483967.3829699366,690705.0037797728,data/291682_865/parameters.json
1627359.3493135802,6.33875160220201e-12,6570419.001840582,0.,0.,0.0178887823,1.57079632679,4782606.039911389,1626295.1015999636,830804.551724404,data/291682_868/parameters.json
3327369.024394277,7.300008011643494e-12,1880523.8829543963,0.,0.,0.0178887823,1.57079632679,111408.46016432732,499571.6313169226,2474052.721409621,data/291682_869/parameters.json
658245.906120139,1.9038022583202597e-12,1578493.3202976657,0.,0.,0.0178887823,1.57079632679,3095563.643137334,657991.2674799055,136005.93684324384,data/291682_870/parameters.json
1088286.4568822668,9.039891536113386e-12,267102.23723355285,0.,0.,0.0178887823,1.57079632679,230774.6674832489,1059775.760131612,338037.57579560205,data/291682_873/parameters.json
1476355.1525158023,7.311863132020515e-12,1039275.547641836,0.,0.,0.0178887823,1.57079632679,580915.542285419,1460395.5180383867,661969.6304568676,data/291682_875/parameters.json
3809327.8529300457,6.597695752411174e-12,3480236.6515591373,0.,0.,0.0178887823,1.57079632679,39788.73577297444,3577906.8258174416,3588494.735094671,data/291682_876/parameters.json
1598449.9678538777,6.926282961417561e-12,7139805.37673674,0.,0.,0.0178887823,1.57079632679,5411268.065124362,1597571.3209400333,801724.1881642155,data/291682_877/parameters.json
1532126.9500478157,9.513512102569948e-12,3515652.132398033,0.,0.,0.0178887823,1.57079632679,2562394.583779496,1529934.8321097118,735044.7448421359,data/291682_878/parameters.json
3889356.448207125,5.338542062701501e-12,1184682.3824574552,0.,0.,0.0178887823,1.57079632679,63661.977236758736,260786.370805634,2156931.5019168034,data/291682_880/parameters.json
3464176.886531358,1.0374904771853301e-12,4852552.540600701,0.,0.,0.0178887823,1.57079632679,453591.5878119026,3387575.344508781,3407432.003978577,data/291682_881/parameters.json
1432558.6159110973,2.042603030097775e-12,7490295.591078917,0.,0.,0.0178887823,1.57079632679,6413944.206603282,1431995.7950763805,644188.8121496214,data/291682_882/parameters.json
1350802.501688974,8.730291238635954e-12,5634861.370991278,0.,0.,0.0178887823,1.57079632679,5260070.8691870645,1350162.7503044135,572650.0067497131,data/291682_883/parameters.json
